,question,answer,ground_truth
10,¿Qué valor tienen los usos y costumbres?," Los usos y costumbres tienen un gran valor en varios aspectos. Por una parte, son elementos culturales que transmiten tradiciones, valores y normas dentro de grupos sociales o comunidades. Por otra parte, también tienen un papel importante en la identidad personal y colectiva, ya que nos ayudan a definirnos a nosotros mismos y a pertenecer a algún grupo.

Además, los usos y costumbres juegan un papel fundamental en la preservación del patrimonio cultural e histórico de una sociedad o nación, ya que representan el legado heredado de generaciones anteriores. También pueden tener efectos positivos en la cohesión social, la estabilidad y la armonía social, ya que promueven la interacción, la comunicación y la solidaridad entre los miembros de una comunidad.

Por último, los usos y costumbres tienen un valor económico, cultural y social en el comercio y el turismo, ya que pueden atracción a visitantes interesados en conocer las tradiciones locales o en comprar productos artesanales.

En resumen, los usos y costumbres son una parte importante de la humanidad, ya que nos ayudan a entendernos a nosotros mismos y a nuestra sociedad, así como a preservar y transmitir nuestra cultura a las generaciones futuras.","usos y costumbres solo se aplicarán en defecto de disposiciones legales, convencionales o contractuales, a no ser que cuenten con una recepción o remisión expresa."
11,¿Son renunciables los derechos laborales reconocidos? ¿Se puede disponer de los derechos del trabajador? ¿Se puede compensar económicamente los derechos de los trabajadores? ¿Podrán renunciar de alguno de sus derechos los trabajadores?,"¡Hola! A continuación, te explicaremos qué significa que un derecho laboral sea renunciable y cómo se trata la compensación económica en caso de renuncia de los mismos.

1. Son renunciables los derechos laborales reconocidos? - En general, si un trabajador desea renunciar a algún derecho laboral reconocido, esta renuncia debe ser expresa y clara, con el conocimiento y la voluntad informada del mismo trabajador. Sin embargo, algunos derechos son considerados inrenunciables por la ley, como el derecho al trato justo y equitativo, o al salario mínimo.

2. Se puede disponer de los derechos del trabajador? - No se puede ""disponer"" de los derechos del trabajador sin su consentimiento. El empresario tiene la obligación legal de respetar los derechos del trabajador y de proveerle con las condiciones adecuadas de trabajo.

3. Se puede compensar económicamente los derechos de los trabajadores? - Sí, en algunos casos se puede ofrecer una compensación económica a los trabajadores en caso de renuncia o terminación de contrato. La ley establece las normas que rigen esta compensación, como el salario que corresponde por horas trabadas y por anticipo del salario correspondiente al periodo de descanso legal.

4. Podrán renunciar de alguno de sus derechos los trabajadores? - Si bien es posible que un trabajador renuncie voluntariamente a algún derecho laboral reconocido, se recomienda verificar si está permitido por la legislación local y siempre previa aceptación escrita del mismo.

Espero que estas respuestas te ayuden a clarificar tus dudas sobre derechos laborales en Colombia. Si tienes preguntas adicionales, no dudes en preguntar! 😊"," trabajadores no podrán disponer válidamente 
derechos que tengan reconocidos por disposiciones legales de derecho necesario. Tampoco podrán disponer válidamente de los derechos reconocidos como indisponibles por convenio colectivo."
12,¿Cuáles son los derechos laborales básicos? ¿Cuáles son los derechos básicos del trabajador?," Los derechos laborales básicos incluyen:

1. Derecho a la igualdad de oportunidades: Todos los trabajadores tienen el derecho a que sus posibilidades para avanzar en su carrera no sean afectadas por su raza, género, edad, origen nacional, religión, creencia política u otras características irrelevantes.
2. Derecho a la libertad sindical: Los trabajadores tienen el derecho a formar y pertenecer a organizaciones sindicales para proteger sus intereses colectivos y defender su estado laboral.
3. Derecho al trabajo justo y digno: El empleador debe proporcionar un lugar de trabajo seguro, limpio y saludable, garantizar las condiciones físicas necesarias para el trabajo y asegurarse de que el trabajador sea tratado con respeto y dignidad.
4. Derecho al tiempo ordinario: El empleador debe establecer un horario de trabajo regular y no exceder las horas extra sin compensar al trabajador adecuadamente.
5. Derecho al sueldo mínimo: El empleador debe pagar un salario mínimo a todos los trabajadores, lo que significa que el sueldo pagado no puede ser inferior a cierta cantidad establecida por la ley o las normas colectivas.
6. Derecho a descansar: El empleador debe proporcionar tiempo de descanso a los trabajadores, tanto durante el día como en semana completa.
7. Derecho al licenciamiento: Los trabajadores tienen derecho a un período de licencia por maternidad, paternidad y otros motivos legítimos, así como a una compensación financiera para garantizar que no sufran pérdidas económicas.
8. Derecho al trabajo seguro: El empleador debe proporcionar un ambiente laboral seguro y proteger a los trabajadores de riesgos laborales, tales como lesiones, enfermedades profesionales o accidentes graves.
9. Derecho a la igualdad de tratamiento: Todos los trabajadores tienen el derecho a ser tratados con igualdad, independientemente de su raza, género, edad, origen nacional, religión, creencia política u otras características irrelevantes.
10. Derecho a la protección contra el despido arbitrario: Los trabajadores tienen derecho a ser despedidos solo por causas justificadas y con la correspondiente compensación financiera.

Los derechos básicos del trabajador se refieren específicamente a los derechos que están garantizados por la Constitución de cada país. Estos pueden variar ligeramente entre países, pero siempre incluyen los derechos básicos mencionados anteriormente y también derechos fundamentales como el derecho a la vida, la libertad, la seguridad personal, la integridad física y la libertad de conciencia.","a) Trabajo y libre elección de profesión u oficio.
b) Libre sindicación.
c) Negociación colectiva.
d) Adopción de medidas de conflicto colectivo.
e) Huelga.
f) Reunión.
g) Información, consulta y participación en la empresa.
"
13,¿Cuáles son los derechos laborales del trabajador en relación con el trabajo? ¿Qué derechos laborales son reclamables por el trabajador?," Los derechos laborales del trabajador se establecen en varias leyes y convenciones internacionales, así como en la legislación de cada país. Aquí hay algunos derechos comunes que suelen garantizarse a los trabajadores:

1. Derecho a un trabajo seguro y saludable: El empleador debe proporcionar un entorno laboral que sea lo suficientemente seguro para prevenir cualquier riesgo innecesario o peligroso para la salud del trabajador.

2. Derecho a una remuneración justa: Los empleados deben ser pagados un salario equitativo y regularmente por sus esfuerzos laborales, en cumplimiento con las leyes mínimas salariales y horas extras.

3. Derecho a una jornada laboral justa: El tiempo de trabajo regular de un trabajador debe ser limitado y respetado, y debe proporcionarse suficiente descanso para preservar la salud y el bienestar del trabajador.

4. Derecho a un tratamiento igualitario: Todos los trabajadores deben ser tratados con igualdad, sin discriminación por razones de raza, género, edad, religión, origen nacional o cualquier otra característica protegida.

5. Derecho a la libertad sindical: Los trabajadores tienen derecho a formar y pertenecer a asociaciones sindicales libres y independientes para defender sus intereses colectivos.

6. Derecho a la protección contra el desempleo: El trabajador tiene derecho a recibir compensación por despido injustificado o desafuero, de acuerdo con las leyes locales y nacionales.

7. Derecho a la protección social: Los trabajadores tienen derecho a una protección social que incluye seguro de enfermedad, seguro de accidentes del trabajo, seguro de maternidad y otros beneficios sociales.

8. Derecho a la protección contra el acoso laboral: El empleador debe proporcionar un entorno laboral que sea libre de agresiones verbales, físicas o psicológicas para preservar la salud y el bienestar del trabajador.

9. Derecho a la protección contra la discriminación: El empleador debe proporcionar un entorno laboral que sea libre de cualquier forma de discriminación, incluidas las prácticas discriminatorias en la toma de decisiones laborales y las condiciones de trabajo.

10. Derecho a la protección contra la explotación: El empleador no debe aprovecharse del trabajador por cualquier medio y debe garantizar que su trabajo sea lo suficientemente compensado y respetado.","
a) A la ocupación efectiva.
b) A la promoción y formación profesional en el trabajo, i
c) A no ser discriminados directa o indirectamente para el empleo, 
d) A su integridad física y a una adecuada política de prevención de riesgos laborales.
e) Al respeto de su intimidad y a la consideración debida a su dignidad, 
f) A la percepción puntual de la remuneración pactada o legalmente establecida.
g) Al ejercicio individual de las acciones derivadas de su contrato de trabajo.
h) A cuantos otros se deriven específicamente del contrato de trabajo.
"
14, ¿Cuáles son los deberes laborales de los trabajadores? ¿Cuáles son las obligaciones de los trabajadores? ¿Qué es exigible por parte del trabajador? ,"¡Hola! Los deberes o obligaciones de los trabajadores pueden diferir según la cultura, país y tipo de trabajo, pero en general se pueden identificar algunos puntos comunes:

1. **Actividad Laboral**: El trabajo estándar que se espera que un empleado realice durante las horas de trabajo establecidas en su contrato de trabajo o acuerdos colectivos.

2. **Lealtad y confidencialidad**: Los trabajadores deben ser leales a su empresa, evitando cualquier acción que pueda comprometer los intereses de la misma. Además, deben mantener la confidencialidad sobre información sensible o reservada si se les solicita en cumplimiento de sus obligaciones laborales.

3. **Responsabilidad**: Los trabajadores deben ser responsables en su trabajo y cumplir con los estándares de calidad establecidos por la empresa. Debe hacer lo posible para minimizar los errores y mejorar constantemente sus habilidades y conocimientos.

4. **Respeto**: Los trabajadores deben mostrar respeto hacia sus compañeros, jefes y clientes. Esto incluye el uso de lenguaje adecuado, la consideración de las opiniones diferentes y la colaboración constructiva.

5. **Seguridad y salud**: Los trabajadores deben cumplir con las normas de seguridad establecidas por la empresa y usar los equipos de protección adecuados si se les proporcionan. Además, deben prestar atención a su propia salud y reportar cualquier problema que pueda afectar su capacidad para trabajar.

6. **Comportamiento ético**: Los trabajadores deben actuar de acuerdo con los principios éticos establecidos por la empresa y el código de conducta profesional. Esto incluye no involucrarse en prácticas corruptas, fraudes o malversación de fondos.

7. **Cumplimiento de las normas del trabajo**: Los trabajadores deben cumplir con los reglamentos laborales establecidos por la empresa, como la hora de llegada y salida, el uso de tiempo de trabajo, el llenado de documentos necesarios y cualquier otro requisito.

8. **Capacitación**: Los trabajadores deben estar dispuestos a recibir capacitación y entrenamiento para mejorar sus habilidades en el trabajo. Debe estar dispuesto a aprender nuevas técnicas o procedimientos si se les solicitan.

9. **Colaboración**: Los trabajadores deben colaborar con sus compañeros, jefes y otros miembros de la empresa en el cumplimiento de los objetivos comunes. Esto incluye trabajar de manera coordinada y cooperativa para lograr los resultados deseados.

10. **Leyes laborales**: Los trabajadores deben estar familiarizados con las leyes laborales aplicables en su país o estado, y cumplir con ellas. Esto incluye la hora máxima de trabajo diaria, el descanso semanal, los derechos de vacaciones, la seguridad social y cualquier otra reglamentación laboral que se les aplique.

En cuanto a lo que es exigible por parte del trabajador, en general se puede decir que debe cumplir con todas las obligaciones laborales mencionadas anteriormente, así como cualquier otra obligación estipulada en su contrato de trabajo o acuerdos colectivos. Además, el trabajador debe brindar calidad en sus actividades laborales, cumplir con los estándares de calidad establecidos por la empresa y mejorar constantemente sus habilidades y conocimientos para ser un miembro productivo del equipo laboral.","a) Cumplir con las obligaciones concretas de su puesto de trabajo, de conformidad con las reglas de la buena fe y diligencia.
b) Observar las medidas de prevención de riesgos laborales que se adopten.
c) Cumplir las órdenes e instrucciones del empresario en el ejercicio regular de sus facultades directivas.
d) No concurrir con la actividad de la empresa, en los términos fijados en esta ley.
e) Contribuir a la mejora de la productividad.
f) Cuantos se deriven, en su caso, de los respectivos contratos de trabajo.
"
15,¿Cuál es la edad mínima para trabajar?," La edad mínima para trabajar varía según el país. En España, por ejemplo, es a partir de los 16 años y con permiso parental en determinadas actividades no cualificadas. En Estados Unidos, es a partir de los 14 años, pero solo se les permite realizar actividades leves como limpiar y organizar o recibir entrenamiento para trabajos más pesados cuando cumplan 16 años. Es importante consultar las leyes laborales del país en específico donde reside la persona interesada en saber la edad mínima para trabajar.",Se prohíbe la admisión al trabajo a los menores de dieciséis años.
16,¿Qué restricciones tienen los mayores de 16 años y menores de 18 años?,"Los mayores de 16 años y menores de 18 años, en España, se encuentran en la etapa de la juventud. Tienen algunas posibilidades y libertades, pero también existen restricciones legales y sociales para garantizar su protección y bienestar:

* No tienen derecho a voto en las elecciones generales. A partir de los 18 años si pueden votar.
* No pueden conducir vehículos a menos de haber cumplido 18 años. En algunas regiones se les permite conducir un triciclo motor o una motocicleta a partir de los 16 años.
* No pueden adquirir alcohol o tabaco a menos de haber cumplido 18 años, aunque existe la posibilidad de que en ciertos establecimientos se les permita comprar alcohol bajo el control de un adulto mayor de edad.
* No pueden acceder a determinados contenidos en internet o videojuegos violentos.
* No pueden firmar contratos legales, salvo los relativos a la labor y su educación.
* No pueden adquirir una propiedad inmobiliaria, aunque sí pueden ser copropietarios.
* No pueden casarse sin el permiso de sus padres y del juez de menores. En ciertas circunstancias y con determinados antecedentes, se les puede permitir contraer matrimonio a los 16 años.
* No pueden abandonar la escuela obligatoria o ser expulsada hasta cumplir los 18 años. A partir de ese momento tienen derecho al estudiar en una institución educativa de su elección.","2. Los trabajadores menores de dieciocho años no podrán realizar trabajos nocturnos ni aquellas actividades o puestos de trabajo respecto a los que se establezcan limitaciones a su contratación 
3. Se prohíbe realizar horas extraordinarias a los menores de dieciocho años.
"
17,¿Pueden los menores de 16 años intervenir en espectáculos públicos?," La respuesta a esta pregunta varía según el país y las leyes locales. En general, se considera que no es legal que menores de 16 años participen en espectáculos públicos debido a la protección y la vigilancia necesarias sobre su bienestar. Sin embargo, hay excepciones, como el trabajo familiar o la actuación teatral dirigida por una persona autorizada y con el consentimiento del responsable legal del menor. Si bien esto no es un asunto específico de mi competencia, es importante buscar información relevante en la ley laboral y local sobre los derechos y obligaciones laborales de los menores.","solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana.
deberá constar por escrito "
18,¿Quién tiene capacidad para contratar la prestación de su trabajo?," La persona que posee una empresa, un negocio o una organización tiene la capacidad de contratar la prestación de su trabajo. Además, en algunos casos, se pueden establecer contratos de trabajo entre personas físicas, pero esto dependerá de los términos legales y reglamentarios aplicables en cada país.","a) Quienes tengan plena capacidad de obrar 
b) Los menores de dieciocho y mayores de dieciséis años, que vivan de forma independiente, con consentimiento de sus padres o tutores, o con autorización de la persona o institución que les tenga a su cargo.
c) Los extranjeros, de acuerdo con lo dispuesto en la legislación específica sobre la materia.
"
19,¿Puede ser verbal un contrato de trabajo?,"¡Sí! Un contrato de trabajo puede ser verbal, pero es muy recomendable que sea en escritura, ya que en un contrato escrito se establece con más claridad las obligaciones, derechos y responsabilidades de ambas partes. Una conversación verbal puede ser interpretada de manera diferente por cada parte, lo cual podría dar lugar a confusiones o discordias futuras. Además, un contrato en escritura es más fácil de probar en caso de disputas posteriores. Por lo tanto, aunque una conversación verbal puede servir como base para elaborar el contrato, es importante que se redacte un documento oficial al respecto.", El contrato de trabajo se podrá celebrar por escrito o de palabra.  
