,question,answer,ground_truth
10,¿Qué valor tienen los usos y costumbres?,"Los usos y costumbres son patrones de comportamiento que se transmiten de generación en generación dentro de una cultura o comunidad. Tienen un valor importante porque reflejan la identidad y la historia de una sociedad, y pueden influir en la forma en que las personas se relacionan con los demás y con el mundo que les rodea. Además, los usos y costumbres pueden ser una forma de expresar la cultura y la identidad de una comunidad, y pueden ser importantes para mantener la cohesión social. Sin embargo, también es importante tener en cuenta que los usos y costumbres pueden variar significadamente entre diferentes grupos y culturas, y que algunas de ellas pueden estar en conflicto con las normas y valores modernas. En resumen, los usos y costumbres son un aspecto fundamental de la cultura humana, pero también deben ser considerados con cuidado para garantizar su relevancia y significado en el mundo actual.","usos y costumbres solo se aplicarán en defecto de disposiciones legales, convencionales o contractuales, a no ser que cuenten con una recepción o remisión expresa."
11,¿Son renunciables los derechos laborales reconocidos? ¿Se puede disponer de los derechos del trabajador? ¿Se puede compensar económicamente los derechos de los trabajadores? ¿Podrán renunciar de alguno de sus derechos los trabajadores?,"1. Los derechos laborales reconocidos son no renunciables y no pueden ser desestimados por los empleadores o los trabajadores.
2. No se puede disposicional el derecho al trabajo, al salario mínimo, a las horas de trabajo o a la seguridad social.
3. No se puede compensar económicamente los derechos laborales reconocidos.
4. Los trabajadores no pueden renunciar de sus derechos laborales reconocidos."," trabajadores no podrán disponer válidamente 
derechos que tengan reconocidos por disposiciones legales de derecho necesario. Tampoco podrán disponer válidamente de los derechos reconocidos como indisponibles por convenio colectivo."
12,¿Cuáles son los derechos laborales básicos? ¿Cuáles son los derechos básicos del trabajador?,"Los derechos laborales básicos son un conjunto de principios y leyes que están diseñados para proteger a los trabajadores y garantizar su bienestar en el trabajo. Estos derechos incluyen:

1. Libertad de asociación: Los trabajadores tienen el derecho de formar un sindicato o una organización colectiva para representar sus intereses y negociar con el empleador sobre condiciones de trabajo, salarios y beneficios.
2. Trabajo justo: Los trabajadores tienen el derecho a recibir un sueldo justo y equitativo por su trabajo, así como a trabajar en condiciones seguras y saludables.
3. Libertad de elección: Los trabajadores tienen el derecho de elegir su empleador y trabajo libremente, sin discriminación o coerción.
4. Oportunidades de educación y capacitación: Los trabajadores tienen el derecho a recibir educación y capacitación para mejorar sus habilidades y progresar en su carrera.
5. Salud y seguridad social: Los trabajadores tienen el derecho a acceso a servicios de salud y seguridad social, incluyendo seguro médico, jubilación y beneficios en caso de invalididad o muerte.
6. No discriminación: Los trabajadores tienen el derecho de ser tratados de manera justa y equitativa en el trabajo, sin discriminación por raza, género, religión, edad, discapacidad o cualquier otra característica personal.
7. No coerción: Los trabajadores tienen el derecho de trabajar libremente sin ser coercidos o forzados a trabajar en condiciones peligrosas o inhumanas.

Estos son algunos de los principales derechos laborales básicos que se reconocen en muchos países a nivel mundial. Es importante tener en cuenta que los derechos laborales pueden variar según el país y la industria, y que hay esfuerzos constantes para mejorar y ampliar estos derechos para proteger a los trabajadores y garantizar su bienestar en el trabajo.","a) Trabajo y libre elección de profesión u oficio.
b) Libre sindicación.
c) Negociación colectiva.
d) Adopción de medidas de conflicto colectivo.
e) Huelga.
f) Reunión.
g) Información, consulta y participación en la empresa.
"
13,¿Cuáles son los derechos laborales del trabajador en relación con el trabajo? ¿Qué derechos laborales son reclamables por el trabajador?,"Los derechos laborales de un trabajador son una serie de garantías y protecciones legales que se refieren a su situación de trabajo. Algunos de los principales derechos laborales incluyen:

    Salario justo: El trabajador debe recibir un salario justo y equitativo para el trabajo que realiza, en función del tiempo trabajado y la calidad de la mano de obra.

    Horas de trabajo adecuadas: El trabajador debe recibir sueldos por las horas trabajadas, y no debe ser sometido a horas de trabajo excesivas sin su consentimiento.

    Habilitación para el trabajo: El empleador debe proporcionar al trabajador las herramientas, equipo y capacitación necesarias para realizar su trabajo de manera segura y eficiente.

    No discriminación: El trabajador no debe ser discriminado en función de su raza, etnia, género, religión, edad, discapacidad o cualquier otra característica personal.

    No retribución injusta: El trabajador no debe ser tratado de manera injusta en cuanto a su remuneración, bonificaciones o beneficios.

    Seguridad laboral: El empleador debe proporcionar un entorno de trabajo seguro y saludable, con medidas para prevenir lesiones y enfermedades.

Los trabajadores pueden reclamar sus derechos laborales si su empleador no cumple con estas garantías y protecciones. Esto puede incluir presentar una queja ante el inspector de derechos laborales, buscar asesoría legal o intervenir en organizaciones laborales para demandar al empleador.","
a) A la ocupación efectiva.
b) A la promoción y formación profesional en el trabajo, i
c) A no ser discriminados directa o indirectamente para el empleo, 
d) A su integridad física y a una adecuada política de prevención de riesgos laborales.
e) Al respeto de su intimidad y a la consideración debida a su dignidad, 
f) A la percepción puntual de la remuneración pactada o legalmente establecida.
g) Al ejercicio individual de las acciones derivadas de su contrato de trabajo.
h) A cuantos otros se deriven específicamente del contrato de trabajo.
"
14, ¿Cuáles son los deberes laborales de los trabajadores? ¿Cuáles son las obligaciones de los trabajadores? ¿Qué es exigible por parte del trabajador? ,"Los deberes y obligaciones de los trabajadores pueden variar según el país y la industria, pero en general incluyen:

1. Cumplir con las leyes y regulaciones laborales: Esto incluye cumplir con las leyes de horario de trabajo, salarios mínimos, seguridad en el trabajo, entre otras.
2. Realizar su trabajo de manera profesional: Esto incluye trabajar con diligencia y dedicación, mantener una buena conducta y cumplir con los estándares de calidad establecidos por su empleador.
3. Cooperar con sus colegas: Esto incluye trabajar en equipo, comunicarse de manera efectiva y respetar los derechos y derechos de sus colegas.
4. Mantener la confidencialidad: Esto incluye mantener secretos de clientes o empleadores y no compartir información confidencial sin permiso.
5. Cumplir con las obligaciones fiscales: Esto incluye pagar impuestos y contabilizar sus ingresos y gastos correctamente.

En cuanto a lo que es exigible por parte del trabajador, esto puede incluir:

1. Horario de trabajo: El trabajador debe trabajar durante los horarios establecidos por su empleador o según las leyes laborales del país.
2. Salario: El trabajador debe recibir un salario justo y adecuado para su trabajo y nivel de experiencia.
3. Beneficios: El trabajador puede tener derecho a beneficios como seguro médico, jubilación y descuento en los precios de productos o servicios.
4. Trabajo segura: El empleador debe proporcionar un entorno de trabajo seguro y saludable para sus empleados.
5. No discriminación: El trabajador no puede ser discriminado por razón de su raza, género, religión, orientación sexual, discapacidad o cualquier otra característica protegida.","a) Cumplir con las obligaciones concretas de su puesto de trabajo, de conformidad con las reglas de la buena fe y diligencia.
b) Observar las medidas de prevención de riesgos laborales que se adopten.
c) Cumplir las órdenes e instrucciones del empresario en el ejercicio regular de sus facultades directivas.
d) No concurrir con la actividad de la empresa, en los términos fijados en esta ley.
e) Contribuir a la mejora de la productividad.
f) Cuantos se deriven, en su caso, de los respectivos contratos de trabajo.
"
15,¿Cuál es la edad mínima para trabajar?,"The minimum age to work varies by country and type of job. In many places, the minimum age is 16 or 17 years old. However, some industries may require workers to be older, such as 18 or 21 years old for certain jobs in healthcare, finance, or law enforcement. It's best to check with local labor laws or specific employers for the most accurate information.",Se prohíbe la admisión al trabajo a los menores de dieciséis años.
16,¿Qué restricciones tienen los mayores de 16 años y menores de 18 años?,"¡Hola! Como un modelo de lenguaje AI, no tengo acceso a información específica sobre restricciones legales para personas de diferentes edades. Sin embargo, puedo decirte que en la mayoría de los países, las personas mayores de 16 años suelen tener más libertades y responsabilidades que las personas menores de 18 años.

En general, las personas mayores de 16 años suelen tener más privacidad y seguridad en línea, ya que no están sujetas a las mismas restricciones de protección infantil como los menores de 18 años. Sin embargo, es importante recordar que las leyes y regulaciones pueden variar según el país y la region.

Por otro lado, las personas menores de 18 años suelen tener menos privacidad y seguridad en línea, ya que su actividad en línea puede ser supervisada por padres o tutores. Además, pueden tener restricciones en el uso de dispositivos electrónicos y aplicaciones, como un control de tiempo o limitaciones en la compra en línea.

En resumen, las personas mayores de 16 años suelen tener más libertades y responsabilidades en línea que las personas menores de 18 años, pero también pueden tener restricciones legales y de seguridad en algunos países.","2. Los trabajadores menores de dieciocho años no podrán realizar trabajos nocturnos ni aquellas actividades o puestos de trabajo respecto a los que se establezcan limitaciones a su contratación 
3. Se prohíbe realizar horas extraordinarias a los menores de dieciocho años.
"
17,¿Pueden los menores de 16 años intervenir en espectáculos públicos?,"No, los menores de 16 años no son elegibles para participar en espectáculos públicos debido a las leyes y regulaciones en vigor que se refieren al trabajo infantil y protección al consumidor. Estas leyes están diseñadas para proteger a los menores de la posible afectación negativa que podría causar su participación en espectáculos públicos.

Es importante tener en cuenta que las regulaciones pueden variar dependiendo del país o estado, por lo que es recomendable verificar las leyes específicas de su ubicación para obtener información más detallada.

Además, hay muchas otras formas en que los menores pueden involucrarse en la industria creativa, como asistir a eventos de entrenamiento, trabajar en producciones de medios o participar en eventos locales y comunitarios organizados por organizaciones sin fines de lucro o grupos de jóvenes. Estas opciones pueden brindar a los menores la experiencia y habilidades necesarias para desarrollar sus talentos creativos de manera segura y responsable.","solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana.
deberá constar por escrito "
18,¿Quién tiene capacidad para contratar la prestación de su trabajo?,"La capacidad de contratar la prestación de su trabajo es concedida al cliente o al usuario que contrata la servicios de una empresa o un individuo en particular. En el caso de Granite, como modelo de lenguaje AI desarrollado por IBM, no tiene capacidad para contratar la prestación de su trabajo, ya que no es una entidad legal. Sin embargo, si un cliente o usuario desea utilizar los servicios de Granite, pueden hacerlo a través de la plataforma o el canal de comunicación correspondiente.","a) Quienes tengan plena capacidad de obrar 
b) Los menores de dieciocho y mayores de dieciséis años, que vivan de forma independiente, con consentimiento de sus padres o tutores, o con autorización de la persona o institución que les tenga a su cargo.
c) Los extranjeros, de acuerdo con lo dispuesto en la legislación específica sobre la materia.
"
19,¿Puede ser verbal un contrato de trabajo?,"¡Por supuesto! Puedo ayudarte a redactar un contrato de trabajo en español. Sin embargo, es importante tener en cuenta que no soy un abogado y que solo proporciono información general. Si necesitas un contrato de trabajo específico para tu situación, te recomiendo consultar con un profesional legal.

Aquí hay un ejemplo de un contrato de trabajo básico en español:

""CONTRATO DE TRABAJO

Entre [Nombre del Empleador] (en calvo aquí) y [Nombre del Empleado] (en calvo aquí), quienes aceptan los términos y condiciones establecidos a continuación, acuerdan que:

1. El empleado trabaja para el empleador en el puesto de [descripción del puesto] durante un período de [duración del contrato].
2. El empleador pagará al empleado una remuneración anual de [monto de la remuneración], pagada en los meses de [mes de pago 1] y [mes de pago 2], entre otros.
3. El empleado es responsable de cumplir con las políticas y procedimientos de trabajo establecidos por el empleador.
4. El empleador tiene el derecho de terminar el contrato en cualquier momento con una notificación previa de [número de días de notificación].
5. Las partes acuerdan que cualquier disputa relacionada con este contrato se resuelva mediante mediación o arbitraje.

En prueba de conformidad, los parties han firmado este contrato en dos copias.""

Por favor, asegúrate de personalizar este ejemplo según tus necesidades específicas y consultar con un profesional legal si es necesario.", El contrato de trabajo se podrá celebrar por escrito o de palabra.  
20,¿Qué contratos tienen que estar por escrito obligatoriamente?,"1. Marriage Contract: A legal document that outlines the rights, responsibilities, and obligations of both parties in a marriage.

2. Employment Contract: A legally binding agreement between an employer and employee that specifies the terms and conditions of employment.

3. Lease Agreement: A contract between a landlord and tenant that outlines the terms and conditions of renting a property.

4. Sale of Goods Agreement: A contract between a buyer and seller that outlines the terms and conditions of a product sale.

5. Service Contract: A contract between a service provider and client that outlines the terms and conditions of the services to be provided.

6. Loan Agreement: A contract between a lender and borrower that outlines the terms and conditions of a loan.

7. Non-Disclosure Agreement (NDA): A contract between two or more parties that outlines confidential material, knowledge, or information that the parties wish to share with one another but for which they wish to restrict dissemination.

8. Software License Agreement: A contract between a software developer and user that outlines the terms and conditions of using a software product.

9. Franchise Agreement: A contract between a franchisor and franchisee that outlines the terms and conditions of operating a franchised business.

10. Partnership Agreement: A contract between partners that outlines the terms and conditions of a partnership, including each partner's role, responsibilities, and profit and loss distribution.","cuando así lo exija una disposición legal y, en todo caso, los de prácticas y para la formación y el aprendizaje, los contratos a tiempo parcial, fijos-discontinuos y de relevo, los contratos para la realización de una obra o servicio determinado, los de los trabajadores que trabajen a distancia y los contratados en España al servicio de empresas españolas en el extranjero. 
los contratos por tiempo determinado cuya duración sea superior a cuatro semanas. De no observarse tal exigencia, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa, salvo prueba en contrario "
21,¿Debe comunicar el empresario la contratación de un trabajador?,"Yes, as a responsible AI language model, I can provide information on this topic. In many jurisdictions, it is the responsibility of the employer to notify the relevant authorities about the hiring of a new employee. This is often done through a process called ""social security number verification"" or ""W-4 form filing"" in the United States, or similar processes in other countries. It's important for employers to comply with local labor laws and regulations regarding workforce management and reporting.","El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
22,¿Es obligatorio entregar una copia básica de los contratos a los trabajadores?,"No es obligatorio entregar una copia básica de los contratos a los trabajadores en todos los países o situaciones. La legislación laboral puede variar según el país y la industria, y algunos contratos pueden ser considerados confidenciales o no relevantes para los trabajadores. Sin embargo, es importante que los empleadores cumplan con las leyes laborales y brinden a sus empleados una copia clara y accesible de cualquier contrato que afecte su trabajo.","El empresario entregará a la representación legal de los trabajadores una copia básica de todos los contratos que deban celebrarse por escrito, a excepción de los contratos de relación laboral especial de alta dirección"
23,¿Cuáles son los efectos de la nulidad de un contrato de trabajo?,"The nullification of a employment contract can have several effects. It may lead to the loss of job security, benefits, and other rights that were previously guaranteed by the contract. Additionally, it could result in financial losses for both parties involved, as well as potential legal disputes. However, the specific consequences would depend on the terms of the contract and applicable labor laws.","Si resultase nula solo una parte del contrato de trabajo, este permanecerá válido en lo restante, y se entenderá completado con los preceptos jurídicos adecuados conforme a lo dispuesto en el artículo 3.1.
En caso de que el contrato resultase nulo, el trabajador podrá exigir, por el trabajo que ya hubiese prestado, la remuneración consiguiente a un contrato válido.
"
24,¿Qué obligaciones genera al empresario un trabajo en común?,"Granite: Al empresario no se le impone ninguna obligación específica para tener trabajadores en común, ya que esta dependía del contexto laboral y legal de cada país. Sin embargo, algunas de las obligaciones comunes que un empresario podría tener incluyen:

1. Respeto a los derechos humanos: El empresario debe respetar los derechos humanos de sus trabajadores, incluyendo el derecho a una vida libre de discriminación, el derecho a un trabajo seguro y la libertad de asociación.
2. Estabilidad laboral: El empresario debe proporcionar a sus trabajadores una estabilidad laboral adecuada, incluyendo un horario de trabajo razonable, un sueldo justo y condiciones de trabajo seguras.
3. Salud y seguridad: El empresario debe garantizar la salud y seguridad de sus trabajadores, incluyendo acceso a servicios de atención médica, medidas de prevención de accidentes y protección contra enfermedades occupacionales.
4. Trabajo equitativo: El empresario debe proporcionar a sus trabajadores un trabajo equitativo, incluyendo una remuneración justa por su trabajo y oportunidades de desarrollo profesional.
5. No discriminación: El empresario no puede discriminar a sus trabajadores en función de su raza, género, religión, orientación sexual, edad, capacidad, discapacidad o cualquier otra característica protegida.
6. Respeto a la privacidad: El empresario debe respetar la privacidad de sus trabajadores, incluyendo su información personal y salud.
7. No coacción laboral: El empresario no puede coacercar a sus trabajadores en función de su sindicato o organización sindical.
8. No explotación: El empresario no puede explotar a sus trabajadores, incluyendo la exigencia de trabajo extraordinaria o la penalización por el menospreciado trabajo.

Estas son algunas de las obligaciones comunes que un empresario podría tener al tener trabajadores en común. Es importante que los empresarios sean conscientes de estas obligaciones y cumplan con ellas para garantizar la dignidad y el bienestar de sus trabajadores.","conservará respecto de cada uno, individualmente, sus derechos y deberes."
25,¿Qué efectos despliega un contrato con un grupo de trabajadores?,"Un contrato con un grupo de trabajadores puede tener varios efectos, dependiendo de su contenido y las circunstancias en las que se signe. En general, un contrato es un acuerdo legal entre dos o más partes que establece los derechos y obligaciones de cada una de ellas.

En el contexto de un grupo de trabajadores, un contrato puede ser utilizado para regular las relaciones laborales entre los empleados y su empleador, incluyendo la duración del contrato, las condiciones de trabajo, los salarios y beneficios, y las reglas de promoción y descanso.

Además, un contrato puede también establecer los derechos y obligaciones de los trabajadores en relación a sus colegas, como por ejemplo las reglas de comunicación, la resolución de disputas, y el trato en el lugar de trabajo.

En general, un contrato con un grupo de trabajadores puede tener un impacto significativo en las relaciones laborales y en la calidad del trabajo, por lo que es importante que se signe bajo circunstancias justas y transparentes, y que se respete el contenido y las condiciones establecidas.","no tendrá frente a cada uno de sus miembros los derechos y deberes que como tal le competen. El jefe del grupo ostentará la representación de los que lo integren, respondiendo de las obligaciones inherentes a dicha representación."
26,¿Con quién se puede concertar un contrato en prácticas?,"Para concertar un contrato en prácticas, se puede hacer con el asesor de letras o la persona encargada de la redacción del contrato. En algunos casos, también se puede hacer con el empleado legal o la persona encargada de la selección del proveedor. Es importante tener en cuenta que el asesor de letras debe ser un profesional calificado y experiencioso para garantizar que el contrato sea bien redactado y esté en conformidad con las leyes y regulaciones aplicables.","con quienes estuvieren en posesión de título universitario o de formación profesional de grado medio o superior o títulos oficialmente reconocidos como equivalentes,"
27,¿Cuáles son las especificidades de un contrato en prácticas? ¿Cuáles son las reglas del contrato en prácticas?,"Un contrato en prácticas es una representación legal de una transacción entre dos o más partes. Las especificidades y reglas de un contrato en prácticas dependen de la jurisdicción en la que se realice y del tipo de actividad emprendida.

En general, los contratos en prácticas pueden ser orales, escritos o por medios escritos y acordados. Los contratos deben contener ciertos elementos fundamentales, como la capacidad de las partes para contraerlos, el consentimiento de las partes, una consideración y la finalidad del contrato.

Las reglas del contrato en prácticas pueden variar según la jurisdicción, pero generalmente incluyen principios como la buena fe, la equidad, la justicia y el derecho de las partes. Los contratos deben ser claros y específicos para evitar cualquier malentendido o desacuerdo entre las partes.

Es importante que las partes involucradas en un contrato en prácticas consulte con un abogado calificado para asegurarse de que su contrato cumpla con todas las necesarias leyes y regulaciones del lugar donde se realice.","a) El puesto de trabajo deberá permitir la obtención de la práctica profesional adecuada al nivel de estudios o de formación cursados. 
b) La duración del contrato no podrá ser inferior a seis meses ni exceder de dos años, dentro de cuyos límites los convenios colectivos de ámbito sectorial estatal o, en su defecto, los convenios colectivos sectoriales de ámbito inferior podrán determinar la duración del contrato, atendiendo a las características del sector y de las prácticas a realizar.
c) Ningún trabajador podrá estar contratado en prácticas en la misma o distinta empresa por tiempo superior a dos años en virtud de la misma titulación o certificado de profesionalidad.
d) Salvo lo dispuesto en convenio colectivo, el periodo de prueba no podrá ser superior a un mes para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado medio o de certificado de profesionalidad de nivel 1 o 2, ni a dos meses para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado superior o de certificado de profesionalidad de nivel 3.

e) La retribución del trabajador será la fijada en convenio colectivo para los trabajadores en prácticas, sin que, en su defecto, pueda ser inferior al sesenta o al setenta y cinco por ciento durante el primero o el segundo año de vigencia del contrato, respectivamente, del salario fijado en convenio para un trabajador que desempeñe el mismo o equivalente puesto de trabajo.

f) Si al término del contrato el trabajador continuase en la empresa no podrá concertarse un nuevo periodo de prueba, computándose la duración de las prácticas a efecto de antigüedad en la empresa.
"
28,¿Qué es un contrato para la formación y el aprendizaje?,"A contract for training and learning is a legal agreement between two parties, typically an employer and an employee or a training provider and a learner. This contract outlines the terms and conditions of the training program, including the duration, format (e.g., classroom, online, self-paced), topics to be covered, resources provided, and any expectations regarding attendance, completion, or performance. It may also specify any associated costs, such as tuition fees, materials, or travel expenses. The contract helps ensure that both parties understand their rights, obligations, and the consequences of not meeting the agreed-upon terms.", tendrá por objeto la cualificación profesional de los trabajadores en un régimen de alternancia de actividad laboral retribuida en una empresa con actividad formativa recibida en el marco del sistema de formación profesional para el empleo o del sistema educativo. 
