,question,answer,ground_truth
10,¿Qué valor tienen los usos y costumbres?,"Los usos y costumbres no son una fuente de regulación laboral exclusiva. En su lugar, se aplican en defecto de disposiciones legales, convencionales o contractuales. Los trabajadores no pueden tener derechos que no estén reconocidos por las disposiciones legales de derecho necesario.","usos y costumbres solo se aplicarán en defecto de disposiciones legales, convencionales o contractuales, a no ser que cuenten con una recepción o remisión expresa."
11,¿Son renunciables los derechos laborales reconocidos? ¿Se puede disponer de los derechos del trabajador? ¿Se puede compensar económicamente los derechos de los trabajadores? ¿Podrán renunciar de alguno de sus derechos los trabajadores?,"1. Los derechos laborales reconocidos no son renunciables. No se puede compensar económicamente los derechos de los trabajadores. No se pueden renunciar de alguno de sus derechos los trabajadores.
2. Los trabajadores no pueden desechar validamente, antes o después de su adquisición, de los derechos que tengan reconocidos por disposiciones legales de derecho necesario. Tampoco pueden desechar validamente los derechos reconocidos como indisponibles por convenio colectivo.
3. Los trabajadores tienen la autonomía y el mandato de los representantes legales de los trabajadores no se extinguirá por sí mismo el cambio de titularidad del empresario. El cedente y el cesionario deben informar a los representantes legales de sus trabajadores respectivos sobre los extremos del cambio de titularidad.
4. Los trabajadores tienen derecho a una ordenación del tiempo de trabajo que se utilicen en la empresa. También tienen derecho a realizar su trabajo total o parcialmente a distancia o a dejar de hacerlo si este fuera el sistema establecido, siempre que esta modalidad de prestación de servicios sea compatible con el puesto y funciones desarrolladas por la persona.
5. Los trabajadores tienen derecho a ausentarse del trabajo por causa de fuerza mayor."," trabajadores no podrán disponer válidamente 
derechos que tengan reconocidos por disposiciones legales de derecho necesario. Tampoco podrán disponer válidamente de los derechos reconocidos como indisponibles por convenio colectivo."
12,¿Cuáles son los derechos laborales básicos? ¿Cuáles son los derechos básicos del trabajador?,"1. Equality of remuneration by sex (Artículo 28): This principle states that employers must pay workers equally for their work, regardless of gender. The salary or extra-salary of a job should be equivalent to another job with similar duties, educational requirements, professional training, and labor conditions. Employers must also maintain a record of the average salaries, complementary salaries, and extrasalaries of their employees, broken down by gender, to ensure transparency and proportionality.

2. Vacancy notice (Artículo 7): Employers must inform fixed-term and permanent workers, as well as their legal representatives, about any permanent job vacancies. This allows workers to apply for voluntary conversion to other positions, following the procedures established in the sectoral collective agreement or, if none exists, the company's agreement.

3. Fixed-term worker priority (Artículo 8): Fixed-term workers will have priority access to professional training initiatives under the system of professional training for employment in the labor market during periods of unemployment.

4. Non-discrimination in labor relations (Article 17): Any discriminatory provisions, collective bargaining agreements, individual agreements, or unilateral decisions by employers will be void and have no effect.

5. Wage and guaranteed wages (Section 4.8 Salaries and Guaranteed Wages): The totality of a worker's compensations, whether in cash or kind, for the performance of services on behalf of another person will be considered as their wage. In no case, including special labor relationships as mentioned in Article 2, will the cash wage exceed 30% of the worker's salary percepts or reduce the integral cash amount of the minimum wage. Cash wages do not include indemnities or supplements for work-related expenses, Social Security contributions, or other similar payments.","a) Trabajo y libre elección de profesión u oficio.
b) Libre sindicación.
c) Negociación colectiva.
d) Adopción de medidas de conflicto colectivo.
e) Huelga.
f) Reunión.
g) Información, consulta y participación en la empresa.
"
13,¿Cuáles son los derechos laborales del trabajador en relación con el trabajo? ¿Qué derechos laborales son reclamables por el trabajador?,"Los derechos laborales del trabajador en relación con el trabajo incluyen un salario adecuado para la prestación de servicios, que no puede superar el treinta por ciento de las percepciones salariales del trabajador. Los trabajadores también tienen derecho a realizar su trabajo total o parcialmente a distancia y a ausentarse del trabajo por causa de fuerza. Además, el empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, sin discriminación por razón de sexo.","
a) A la ocupación efectiva.
b) A la promoción y formación profesional en el trabajo, i
c) A no ser discriminados directa o indirectamente para el empleo, 
d) A su integridad física y a una adecuada política de prevención de riesgos laborales.
e) Al respeto de su intimidad y a la consideración debida a su dignidad, 
f) A la percepción puntual de la remuneración pactada o legalmente establecida.
g) Al ejercicio individual de las acciones derivadas de su contrato de trabajo.
h) A cuantos otros se deriven específicamente del contrato de trabajo.
"
14, ¿Cuáles son los deberes laborales de los trabajadores? ¿Cuáles son las obligaciones de los trabajadores? ¿Qué es exigible por parte del trabajador? ,"Los deberes laborales de los trabajadores incluyen cumplir con las obligaciones concretas de su puesto de trabajo, observar las medidas de prevención de riesgos laborales, seguir las órdenes e instrucciones del empresario, no concurrir con la actividad de la empresa en los términos fijados en esta ley, contribuir a la mejora de la productividad y cualquier otro trabajo expresamente declarado como relación laboral de carácter especial por una ley. Las obligaciones de los trabajadores incluyen pagar por la prestación de un trabajo de igual valor la misma retribución, satisfacerse directamente o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella. También incluyen cumplir con las fuentes de la relación laboral y cualquier otro trabajo expresamente declarado como relación laboral de carácter especial por una ley.","a) Cumplir con las obligaciones concretas de su puesto de trabajo, de conformidad con las reglas de la buena fe y diligencia.
b) Observar las medidas de prevención de riesgos laborales que se adopten.
c) Cumplir las órdenes e instrucciones del empresario en el ejercicio regular de sus facultades directivas.
d) No concurrir con la actividad de la empresa, en los términos fijados en esta ley.
e) Contribuir a la mejora de la productividad.
f) Cuantos se deriven, en su caso, de los respectivos contratos de trabajo.
"
15,¿Cuál es la edad mínima para trabajar?,El límite del apartado anterior podrá rebajar hasta la edad ordinaria de jubilación fijada por la normativa de Seguridad Social cuando la tasa de ocupación de las mujeres trabajadoras por cuenta afiliadas a la Seguridad Social en alguna de las actividades económicas correspondientes al ámbito funcional del convenio sea inferior al 20 por ciento de las personas ocupadas en las mismas.,Se prohíbe la admisión al trabajo a los menores de dieciséis años.
16,¿Qué restricciones tienen los mayores de 16 años y menores de 18 años?,"Los mayores de 16 años y menores de 18 años no están sujetos a las restricciones mencionadas en el contexto proporcionado. Sin embargo, hay algunas restricciones específicas para los trabajadores menores, como la prohibición de su admisión al trabajo a los menores de diecisésix años, no permitir horas extraordinarias para los menores de dieciocho años y limitar su participación en espectáculos públicos a casos excepcionales. También se prohíbe que los trabajadores menores de dieciocho años realicen trabajos nocturnos o actividades relacionadas con actividades no adecuadas para su edad.","2. Los trabajadores menores de dieciocho años no podrán realizar trabajos nocturnos ni aquellas actividades o puestos de trabajo respecto a los que se establezcan limitaciones a su contratación 
3. Se prohíbe realizar horas extraordinarias a los menores de dieciocho años.
"
17,¿Pueden los menores de 16 años intervenir en espectáculos públicos?,"No, los menores de 16 años no pueden intervenir en espectáculos públicos salvo en casos excepcionales y con permiso escrito por la autoridad laboral.","solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana.
deberá constar por escrito "
18,¿Quién tiene capacidad para contratar la prestación de su trabajo?,"La capacidad para contratar la prestación de su trabajo se concede a quienes tengan plena capacidad de obrar, los menores de dieciocho y mayores de dieciséis años que vivan independiente y con consentimiento de sus padres o tutores, o con autorización de la persona o institución que les brinde atención, y a los extranjeros de acuerdo con lo dispuesto en la legislación específica sobre el tema.","a) Quienes tengan plena capacidad de obrar 
b) Los menores de dieciocho y mayores de dieciséis años, que vivan de forma independiente, con consentimiento de sus padres o tutores, o con autorización de la persona o institución que les tenga a su cargo.
c) Los extranjeros, de acuerdo con lo dispuesto en la legislación específica sobre la materia.
"
19,¿Puede ser verbal un contrato de trabajo?,"No, the provided text does not contain a verbal contract of employment. It appears to be a section of a labor law or regulation, discussing various aspects of employment contracts, such as full-time and part-time work, substitution, and penalties for non-compliance.", El contrato de trabajo se podrá celebrar por escrito o de palabra.  
20,¿Qué contratos tienen que estar por escrito obligatoriamente?,"1. Any employment contract must be written down, unless otherwise required by law or agreement. This includes contracts for part-time work, fixed-term work, and apprenticeships, as well as contracts for specific jobs or services. Contracts lasting more than four weeks must also be in writing.
2. The employer is obligated to inform the public employment office of the written employment contract within ten days of its conclusion, following the regulations in effect.
3. The employer must provide a basic copy of all written employment contracts to the legal representative of the workers, excluding special labor relation contracts.
4. The written employment contract must be checked for legality by the public employment office. The basic copy will contain all contract details except for job titles and production/sales information, as well as the company's production program.
5. The employer must disclose their plans for new written contracts, including the number, types, and modalities of these contracts, such as part-time work, additional hours for part-time workers, and subcontracting arrangements.","cuando así lo exija una disposición legal y, en todo caso, los de prácticas y para la formación y el aprendizaje, los contratos a tiempo parcial, fijos-discontinuos y de relevo, los contratos para la realización de una obra o servicio determinado, los de los trabajadores que trabajen a distancia y los contratados en España al servicio de empresas españolas en el extranjero. 
los contratos por tiempo determinado cuya duración sea superior a cuatro semanas. De no observarse tal exigencia, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa, salvo prueba en contrario "
21,¿Debe comunicar el empresario la contratación de un trabajador?,"Based on the provided context, the empusario must communicate the termination of a worker's contract if it is due to collective dismissal based on economic, technical, organizational, or production grounds; voluntary dismissal by the worker, based on the employer's contractual breach; termination of the worker's employment; termination due to objective legal grounds; termination as a result of gender-based violence or sexual violence; or in case of digital presence and permanent employment. In such cases, the employer must accompany the worker's dismissal with a document outlining the outstanding payments and allow the worker to have a representative present during the signature of the final receipt.","El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
22,¿Es obligatorio entregar una copia básica de los contratos a los trabajadores?,"Sí, es obligatorio entregar una copia básica de los contratos a los trabajadores. El empresario debe comunicar al oficina pública de empleo el contenido de los contratos de trabajo que celebre o las prórrogas de los mismos. Además, el empresario entregará una copia básica de todos los contratos que debieran celebrarse por escrito a la representación legal de los trabajadores, a excepción de los contratos de relación laboral especial de alta dirección.","El empresario entregará a la representación legal de los trabajadores una copia básica de todos los contratos que deban celebrarse por escrito, a excepción de los contratos de relación laboral especial de alta dirección"
23,¿Cuáles son los efectos de la nulidad de un contrato de trabajo?,"The nulity of a employment contract can lead to the following effects:

1. The contract is no longer valid, and both parties are released from their obligations.
2. If the employee has already started working, they may be entitled to severance pay or other compensation.
3. The company may need to rehire and retrain new employees if the nulity occurs after the employee has been hired.
4. The company may also need to update their records and systems to reflect the absence of the former employee.
5. The nulity may have tax implications for both the employee and the company, as it may affect the calculation of social security contributions or other benefits.
6. The nulity may also have legal implications, as it may affect the validity of any agreements or contracts signed by the employee during their employment.","Si resultase nula solo una parte del contrato de trabajo, este permanecerá válido en lo restante, y se entenderá completado con los preceptos jurídicos adecuados conforme a lo dispuesto en el artículo 3.1.
En caso de que el contrato resultase nulo, el trabajador podrá exigir, por el trabajo que ya hubiese prestado, la remuneración consiguiente a un contrato válido.
"
24,¿Qué obligaciones genera al empresario un trabajo en común?,"El empresario genera obligaciones como respetar las obligaciones inherentes a los trabajadores del grupo, responder por ellas y garantizar la igualdad de remuneración por razón de sexo.","conservará respecto de cada uno, individualmente, sus derechos y deberes."
25,¿Qué efectos despliega un contrato con un grupo de trabajadores?,"Un contrato con un grupo de trabajadores puede desplegar efectos en términos de derechos y deberes individuales para cada trabajador. Si un empresario da trabajo en común a un grupo de trabajadores, conservará sus derechos y deberes individualmente. En caso de nulidad del contrato por discriminación salarial por razón de sexo, el trabajador tendrá derecho a la retribución correspondiente al trabajo igual o de igual valor. Las empresas que pretendan suscribir contratos formativos pueden solicitar información sobre si las personas que pretenden contratar han estado previamente contratadas bajo dicha modalidad y la duración de estas contrataciones. El contrato de trabajo se entiende como celebrado a tiempo parcial cuando se haya acordado la prestación de servicios durante un número de horas al día, a la semana, al mes o al año, inferior a la jornada de trabajo de un trabajador a tiempo completo comparable.","no tendrá frente a cada uno de sus miembros los derechos y deberes que como tal le competen. El jefe del grupo ostentará la representación de los que lo integren, respondiendo de las obligaciones inherentes a dicha representación."
26,¿Con quién se puede concertar un contrato en prácticas?,"Se puede concertar un contrato en prácticas por tiempo indefinido o por duración determinada, en conformidad con las reglas establecidas en el artículo 8.2 del contrato. El contrato debe ser formalizado por escrito y constarse por escrito en caso de contratos de trabajo que exijanlo, como los contratos para la realización de una obra o servicio determinado, los contratos de trabajo de los pescadores, los trabajadores que trabajan a distancia y los trabajadores contratados en España al servicio de empresas españolas en el extranjero. Si no se observa la exigencia de forma escrita, el contrato de trabajo se presume que se celebra por tiempo indefinido y a jornada completa. El contrato de sustitución también puede concertarse para completar la jornada reducida por otra persona trabajadora o para la cobertura temporal de un puesto de trabajo durante el proceso de selección o promoción.","con quienes estuvieren en posesión de título universitario o de formación profesional de grado medio o superior o títulos oficialmente reconocidos como equivalentes,"
27,¿Cuáles son las especificidades de un contrato en prácticas? ¿Cuáles son las reglas del contrato en prácticas?,"1. The specificities of a contract in practice are determined by the terms agreed upon by the parties involved. The rules of a contract in practice are also determined by the terms agreed upon by the parties, as well as by any applicable laws and regulations.

2. In the context provided, the dispositions transitional first and second apply to contracts for employment before the entry into force of a certain law. These contracts will continue to be governed by the specific rules that were in effect at the time they were concluded, unless otherwise agreed upon legally.

3. The disposition transitional third applies to contracts for part-time work related to partial retirement and redeployment, as well as the age of retirement. These contracts must be carried out with proportionality and transparency.

4. The company must inform fixed-term workers and their legal representatives about the existence of vacant positions for full-time work, so that they can submit applications for voluntary conversion in accordance with the procedures established by the sectorial collective agreement or, in default, the company's agreement.

5. Fixed-term workers will have priority access to the training initiatives of the professional training system for employment in the labor market during periods of unemployment.

6. The rights and obligations derived from the contract are regulated by Article 17, which prohibits discrimination in labor relations. This means that any reglamentario, collective agreement clauses, individual agreements, and unilateral decisions of the employer that discriminate against fixed-term workers will be null and void.

7. Fixed-term workers can exercise their rights in case of failures related to the calling, starting the timeframe from the moment of the lack or from the moment they become aware of it.

8. When a fixed-term contract is justified by the celebration of contracts, subcontracts, or due to administrative concessions, the periods of unemployment can only be periods of waiting for relocation between subcontracts. In these cases, sectorial collective agreements can determine a maximum period of unemployment between subcontracts, which, in default of conventional prevision, will be three months. Once this period is exceeded, the company will take the necessary temporary or definitive measures, in accordance with the provisions of this norm.","a) El puesto de trabajo deberá permitir la obtención de la práctica profesional adecuada al nivel de estudios o de formación cursados. 
b) La duración del contrato no podrá ser inferior a seis meses ni exceder de dos años, dentro de cuyos límites los convenios colectivos de ámbito sectorial estatal o, en su defecto, los convenios colectivos sectoriales de ámbito inferior podrán determinar la duración del contrato, atendiendo a las características del sector y de las prácticas a realizar.
c) Ningún trabajador podrá estar contratado en prácticas en la misma o distinta empresa por tiempo superior a dos años en virtud de la misma titulación o certificado de profesionalidad.
d) Salvo lo dispuesto en convenio colectivo, el periodo de prueba no podrá ser superior a un mes para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado medio o de certificado de profesionalidad de nivel 1 o 2, ni a dos meses para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado superior o de certificado de profesionalidad de nivel 3.

e) La retribución del trabajador será la fijada en convenio colectivo para los trabajadores en prácticas, sin que, en su defecto, pueda ser inferior al sesenta o al setenta y cinco por ciento durante el primero o el segundo año de vigencia del contrato, respectivamente, del salario fijado en convenio para un trabajador que desempeñe el mismo o equivalente puesto de trabajo.

f) Si al término del contrato el trabajador continuase en la empresa no podrá concertarse un nuevo periodo de prueba, computándose la duración de las prácticas a efecto de antigüedad en la empresa.
"
28,¿Qué es un contrato para la formación y el aprendizaje?,"Aun no he encontrado información específica sobre un ""contrato para la formación y el aprendizaje"". Sin embargo, se menciona en el contexto que se establece un contrato de formación en alternancia para compatibilizar la actividad laboral retribuida con los procesos formativos. Este contrato tendría que estar regulado por las reglas mencionadas en el contexto, incluyendo la coordinación con la persona tutora en la empresa, el desarrollo de planes formativos individuales y la duración del contrato.", tendrá por objeto la cualificación profesional de los trabajadores en un régimen de alternancia de actividad laboral retribuida en una empresa con actividad formativa recibida en el marco del sistema de formación profesional para el empleo o del sistema educativo. 
29,¿Cuáles son las reglas por las que se rige el contrato para la formación y el aprendizaje?,"The contract for training and learning is governed by the following rules:

- The professional tutor's coordination is ensured.
- Centers of professional training, accredited or registered entities, and universities will develop individual training plans where the content, schedule, activities, and tutoring requirements are specified. This applies to both theoretical and practical training.
- The duration of the contract will be as per the corresponding plan or program.
- Upon completing the contract, the worker will have the right to receive a certification of the practiced content.
- Workers hired for training to obtain professional practice cannot work extra hours, except as specified in article 35.3.
- The compensation for effective working time will be as per the applicable collective bargaining agreement in the company or, if not, the group professional and level remuneration corresponding to the performed functions. The compensation will not be less than the minimum wage established for the training contract or the interprofessional minimum wage in proportion to the effective working time.
- The scope of the training will be regulated by the contract for training and learning, particularly regarding theoretical and practical training.
- For transitional purposes:
- Contracts for training and learning will continue to be governed by the specific rules applicable to each type of contractual modality that was in effect at the time the contracts were concluded, except as otherwise agreed upon legally.
- The references made in legal, regulatory, or collective bargaining agreements regarding the training contract will be understood to have been made from August 31, 2011, regarding the training and learning contract as per article 11.2, unless challenged or contradicted.
- For transitional purposes:
- Part-time contracts for partial retirement and replacement, and age of partial retirement will be governed by the rules applicable to part-time contracts for partial retirement and replacement, and the age of partial retirement.","a) Se podrá celebrar con trabajadores mayores de dieciséis y menores de veinticinco años que carezcan de la cualificación profesional reconocida por el sistema de formación profesional para el empleo o del sistema educativo requerida para concertar un contrato en prácticas. 
El límite máximo de edad no será de aplicación cuando el contrato se concierte con personas con discapacidad ni con los colectivos en situación de exclusión social 
b) La duración mínima del contrato será de un año y la máxima de tres. No obstante, mediante convenio colectivo podrán establecerse distintas duraciones del contrato,
En caso de que el contrato se hubiera concertado por una duración inferior a la máxima legal o convencionalmente establecida, podrá prorrogarse mediante acuerdo de las partes, hasta por dos veces, sin que la duración de cada prórroga pueda ser inferior a seis meses y sin que la duración total del contrato pueda exceder de dicha duración máxima.

"
30,¿Qué se entiende por contrato a tiempo parcial?,"Un contrato a tiempo parcial es una modalidad de empleo en la que un trabajador se contrata para prestar servicios durante un número de horas inferior a la jornada de trabajo de un trabajador a tiempo completo comparable. Esto significa que el trabajador recibe una retribución por las horas que trabaje, en lugar de recibir una jornada completa de horas. Los contratos a tiempo parcial se regulan por reglas específicas y deben formalizarse por escrito. También pueden solicitar información sobre si las personas que pretenden contratar han estado previamente contratadas bajo esta modalidad y la duración de estas contrataciones."," cuando se haya acordado la prestación de servicios durante un número de horas al día, a la semana, al mes o al año, inferior a la jornada de trabajo de un trabajador a tiempo completo comparable.
se entenderá por «trabajador a tiempo completo comparable» a un trabajador a tiempo completo de la misma empresa y centro de trabajo, con el mismo tipo de contrato de trabajo y que realice un trabajo idéntico o similar. "
31,¿Durante cuánto tiempo puede concertarse un contrato a tiempo parcial?,"El contrato a tiempo parcial puede concertarse por tiempo indefinido o por duración determinada, según lo establece el artículo 12 del código laboral. Es necesario formalizar el contrato por escrito y registrarlo para las prácticas de formación y aprendizaje. Si no se registra en forma escrita, se presume que el contrato es por tiempo indefinido y a jornada completa.","podrá concertarse por tiempo indefinido o por duración determinada en los supuestos en los que legalmente se permita 
excepto en el contrato para la formación y el aprendizaje."
32,¿Cuándo se entiende que el contrato a tiempo parcial se celebra por tiempo indefinido?,"El contrato a tiempo parcial se celebra por tiempo indefinido cuando se hace un acuerdo para prestar servicios durante un número de horas al día, a la semana, al mes o al año, inferior a la jornada de trabajo de un trabajador a tiempo completo comparable. Este tipo de contrato debe ser formalizado por escrito y su duración puede ser determinada o indefinida según las leyes y regulaciones aplicables.",cuando se concierte para realizar trabajos fijos y periódicos dentro del volumen normal de actividad de la empresa.
