,question,answer,ground_truth
10,¿Qué valor tienen los usos y costumbres?," Los usos y costumbres solo se aplican en defecto de disposiciones legales, convencionales o contractuales, pero si cuentan con una recepción o remisión expresa. Estos son elementos que influyen en el empleo y en la producción y ventas, incluidos los programas de producción, las previsiones del empresario de celebración de nuevos contratos, etc., pero no tienen un valor establecido en derecho necesario. Los trabajadores no pueden disponer de los derechos que tengan reconocidos por disposiciones legales o convencionales.","usos y costumbres solo se aplicarán en defecto de disposiciones legales, convencionales o contractuales, a no ser que cuenten con una recepción o remisión expresa."
11,¿Son renunciables los derechos laborales reconocidos? ¿Se puede disponer de los derechos del trabajador? ¿Se puede compensar económicamente los derechos de los trabajadores? ¿Podrán renunciar de alguno de sus derechos los trabajadores?,"1. Los derechos laborales son irrenegociables y no pueden ser renunciados por los trabajadores, excepto en los casos establecidos por ley o convenciones colectivas.
2. No se puede disponer de los derechos del trabajador antes o después de su adquisición.
3. No se puede compensar económicamente los derechos de los trabajadores.
4. Los derechos laborales básicos incluyen la libertad de asociarse y designar representantes legales, la información sobre cambios en la titularidad de la empresa y las condiciones del trabajo.
5. Los derechos laborales básicos se pueden ejercer de acuerdo con los términos establecidos en convenios colectivos o acuerdos entre la empresa y los representantes legales de las personas trabajadoras, o en su defecto, la concreción de esos derechos corresponderá a las personas trabajadoras afectadas.
6. La persona trabajadora tiene derecho a realizar su trabajo total o parcialmente a distancia o a dejar de hacerlo si este fuera el sistema establecido, siempre que sea compatible con el puesto y funciones desarrolladas por la persona.
7. La persona trabajadora tiene derecho a ausentarse del trabajo por causa de fuerza mayor."," trabajadores no podrán disponer válidamente 
derechos que tengan reconocidos por disposiciones legales de derecho necesario. Tampoco podrán disponer válidamente de los derechos reconocidos como indisponibles por convenio colectivo."
12,¿Cuáles son los derechos laborales básicos? ¿Cuáles son los derechos básicos del trabajador?," Los derechos básicos laborales incluyen:

1. Igualdad de remuneración por razón de sexo.
2. No discriminación en las relaciones laborales.
3. Salario: La totalidad de las percepciones económicas por la prestación de servicios laborales, incluyendo percepciones en especie que no supere el 30% de las percepciones salariales del trabajador y que no sean indemnizaciones o suplidos de gastos relacionados con la actividad laboral.
4. Registro de valores medios de los salarios, complementos salariales y percepciones extrasalariales de la plantilla, proporcionalidad y transparencia.
5. Información sobre puestos de trabajo vacantes de carácter fijo ordinario para que las personas trabajadoras puedan solicitar su conversión voluntaria.
6. Consideración de colectivo prioritario para el acceso a las iniciativas de formación del sistema de formación profesional durante los periodos de inactividad.
7. Garantías salariales más específicas se establecen en el artículo 26 del contexto proporcionado.","a) Trabajo y libre elección de profesión u oficio.
b) Libre sindicación.
c) Negociación colectiva.
d) Adopción de medidas de conflicto colectivo.
e) Huelga.
f) Reunión.
g) Información, consulta y participación en la empresa.
"
13,¿Cuáles son los derechos laborales del trabajador en relación con el trabajo? ¿Qué derechos laborales son reclamables por el trabajador?,"1. El trabajador tiene derecho a recibir un salario por su trabajo, que incluye cualquier pago en dinero o especie por sus servicios laborales.
2. Las cantidades percibidas como indemnizaciones o suplidos de gastos realizados como consecuencia del trabajo no se consideran salario.
3. El trabajador tiene derecho a realizar su trabajo total o parcialmente a distancia, siempre que esto sea compatible con su puesto y funciones.
4. Los derechos del trabajador pueden ejercitarse de acuerdo a los convenios colectivos o acuerdos entre la empresa y sus representantes legales.
5. El trabajador tiene derecho a ausentarse por causa de fuerza.
6. No hay discriminación alguna por razón de sexo en el salario.
7. El empresario debe mantener un registro con los valores medios de los salarios, complementos y percepciones extrasalariales de su plantilla.","
a) A la ocupación efectiva.
b) A la promoción y formación profesional en el trabajo, i
c) A no ser discriminados directa o indirectamente para el empleo, 
d) A su integridad física y a una adecuada política de prevención de riesgos laborales.
e) Al respeto de su intimidad y a la consideración debida a su dignidad, 
f) A la percepción puntual de la remuneración pactada o legalmente establecida.
g) Al ejercicio individual de las acciones derivadas de su contrato de trabajo.
h) A cuantos otros se deriven específicamente del contrato de trabajo.
"
14, ¿Cuáles son los deberes laborales de los trabajadores? ¿Cuáles son las obligaciones de los trabajadores? ¿Qué es exigible por parte del trabajador? ," Los trabajadores tienen como deberes básicos cumplir con las obligaciones concretas de su puesto de trabajo, observar medidas de prevención de riesgos laborales, cumplir las órdenes y instrucciones del empresario en el ejercicio regular de sus facultades directivas, no concurrir con la actividad de la empresa y contribuir a la mejora de la productividad. Todos estos deberes se encuentran descritos en el artículo 5.

Los empleadores son obligados a pagar por la prestación de un trabajo de igual valor la misma retribución, sin discriminación alguna por razón de sexo y mantener registros con los valores medios de los salarios, complementos salariales y percepciones extrasalariales de su plantilla. Estos obligaciones están descritas en el artículo 28.

Los trabajadores tienen derechos y obligaciones relacionadas con la ejercicio individual de las acciones derivadas de su contrato de trabajo, así como cualquier otro derecho o obligación que se deriva específicamente del contrato de trabajo. Estos derechos y obligaciones están descritas en el artículo 3.","a) Cumplir con las obligaciones concretas de su puesto de trabajo, de conformidad con las reglas de la buena fe y diligencia.
b) Observar las medidas de prevención de riesgos laborales que se adopten.
c) Cumplir las órdenes e instrucciones del empresario en el ejercicio regular de sus facultades directivas.
d) No concurrir con la actividad de la empresa, en los términos fijados en esta ley.
e) Contribuir a la mejora de la productividad.
f) Cuantos se deriven, en su caso, de los respectivos contratos de trabajo.
"
15,¿Cuál es la edad mínima para trabajar?, La edad mínima para trabajar puede reducirse hasta la edad de jubilación establecida por la normativa de Seguridad Social cuando la tasa de ocupación de las mujeres trabajadoras en alguna actividad económica específica sea inferior al 20% de las personas ocupadas en esa misma actividad. Esto se aplica según los códigos de la Clasificación Nacional de Actividades Económicas (CNAE) vigentes.,Se prohíbe la admisión al trabajo a los menores de dieciséis años.
16,¿Qué restricciones tienen los mayores de 16 años y menores de 18 años?," Los mayores de 16 años y menores de 18 años tienen restricciones en sus condiciones laborales tales como:

- Prohibición de trabajar nocturnos.
- Prohibición de realizar ciertas actividades o puestos de trabajo, de acuerdo con las regulaciones legales y normativas aplicables.
- Prohibición de realizar horas extraordinarias.
- Prohibición de participar en espectáculos públicos (excepto en casos excepcionales).
- No pueden realizar trabajos que representen riesgo para su salud o formación profesional y humana.
- La autorización para participar en espectáculos públicos debe ser otorgada por la autoridad laboral.
- Para menores de 18 años, se prohíbe realizar trabajos que estén restringidos conforme a la Ley 31/1995 de Prevención de Riesgos Laborales y sus normas reglamentarias aplicables.","2. Los trabajadores menores de dieciocho años no podrán realizar trabajos nocturnos ni aquellas actividades o puestos de trabajo respecto a los que se establezcan limitaciones a su contratación 
3. Se prohíbe realizar horas extraordinarias a los menores de dieciocho años.
"
17,¿Pueden los menores de 16 años intervenir en espectáculos públicos?," Los menores de 16 años no pueden trabajar habitualmente en espectáculos públicos. Sin embargo, se puede autorizar intervención excepcional por la autoridad laboral siempre que no suponga peligro para su salud ni formación profesional y humana. El permiso deberá constar por escrito y ser para actos determinados.","solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana.
deberá constar por escrito "
18,¿Quién tiene capacidad para contratar la prestación de su trabajo?," La capacidad para contratar la prestación de trabajo puede poseer cualquiera que tenga plena capacidad de obrar conforme al Código Civil. Esto incluye a adultos mayores de dieciocho años, personas de capacidad limitada con autorización expresa o tácita de su representante legal, menores de dieciocho años que vivan independientemente y mayor de dieciséis años, con consentimiento de sus padres o tutores, o con autorización de la persona o institución que les tenga a su cargo. También puede contratar el trabajo extranjeros, de acuerdo con la legislación específica sobre la materia. El contrato de trabajo se puede celebrar por escrito o de palabra y los términos del ejercicio de los derechos relacionados con el trabajo pueden pactarse en convenio colectivo.","a) Quienes tengan plena capacidad de obrar 
b) Los menores de dieciocho y mayores de dieciséis años, que vivan de forma independiente, con consentimiento de sus padres o tutores, o con autorización de la persona o institución que les tenga a su cargo.
c) Los extranjeros, de acuerdo con lo dispuesto en la legislación específica sobre la materia.
"
19,¿Puede ser verbal un contrato de trabajo?," El contrato de trabajo no necesariamente tiene que ser verbal, en el contexto proporcionado, se menciona que el contrato debe formalizarse por escrito.", El contrato de trabajo se podrá celebrar por escrito o de palabra.  
20,¿Qué contratos tienen que estar por escrito obligatoriamente?," Deben estar por escrito obligatoriamente los contratos de trabajo, prácticas y formación; contratos a tiempo parcial, fijos-discontinuos y de relevo; contratos para la realización de una obra o servicio determinado; contratos por tiempo determinado superior a cuatro semanas; contratos de trabajo de los pescadores, trabajadores que trabajen a distancia y de los trabajadores contratados en España al servicio de empresas españolas en el extranjero. También, debe estar por escrito el contrato de trabajo si una de las partes lo exige durante la relación laboral.","cuando así lo exija una disposición legal y, en todo caso, los de prácticas y para la formación y el aprendizaje, los contratos a tiempo parcial, fijos-discontinuos y de relevo, los contratos para la realización de una obra o servicio determinado, los de los trabajadores que trabajen a distancia y los contratados en España al servicio de empresas españolas en el extranjero. 
los contratos por tiempo determinado cuya duración sea superior a cuatro semanas. De no observarse tal exigencia, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa, salvo prueba en contrario "
21,¿Debe comunicar el empresario la contratación de un trabajador?,"1. El empresario debe comunicar la extinción del contrato cuando se produzca por cualquiera de las causas especificadas en el contexto (incumplimiento contractual del trabajador, despido colectivo, causa objetiva legalmente procedente, o decisión de la trabajadora como consecuencia de violencia de género o sexual).

2. Al comunicar la extinción del contrato, el empresario debe acompañarla con una propuesta del documento de liquidación de las cantidades adeudadas. El trabajador tiene derecho a que esté presente un representante legal de los trabajadores en el momento de proceder a la firma del recibo de finiquito.

3. Existe un pacto de no concurrencia y permanencia en la empresa, por lo que no puede realizar la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o se haya pactado la plena dedicación mediante compensación económica expresa.

4. El pacto de no competencia solo es válido si el empresario tiene un interés industrial o comercial en ello y se satisfaga al trabajador una compensación económica adecuada.

5. Si el trabajador rescinde el acuerdo del pacto de no competencia, puede recuperar su libertad de trabajo en otro empleo comunicándolo por escrito al empresario con un preaviso de treinta días.

6. Las causas justas para que el trabajador pueda solicitar la extinción del contrato incluyen modificaciones sustanciales en las condiciones de trabajo llevadas a cabo sin respetar lo previsto en el artículo 41 y que redundan en menoscabo de la dignidad del trabajador, entre otras.","El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
22,¿Es obligatorio entregar una copia básica de los contratos a los trabajadores?," Sí, el empresario está obligado a entregar una copia básica de todos los contratos que deben formalizarse por escrito a la representación legal de los trabajadores. Esto incluye contratos de trabajo temporal y a tiempo parcial, con la excepción de los contratos de relación laboral especial de alta dirección.","El empresario entregará a la representación legal de los trabajadores una copia básica de todos los contratos que deban celebrarse por escrito, a excepción de los contratos de relación laboral especial de alta dirección"
23,¿Cuáles son los efectos de la nulidad de un contrato de trabajo?," La nulidad de un contrato de trabajo no tiene efectos específicos registrados en el contexto proporcionado. Sin embargo, cabe resaltar que si un contrato formalizado con anterioridad al 12 de febrero de 2012 resulta nulo, la indemnización por despido improcedente se calculará a razón de cuarenta y cinco días. Además, durante el periodo en que esté pendiente la resolución del expediente de regulación de empleo, la empresa no podrá imponer sanciones que consistan en la reducción de la duración de las vacaciones u otra minoración de los derechos al descanso del trabajador o multa.","Si resultase nula solo una parte del contrato de trabajo, este permanecerá válido en lo restante, y se entenderá completado con los preceptos jurídicos adecuados conforme a lo dispuesto en el artículo 3.1.
En caso de que el contrato resultase nulo, el trabajador podrá exigir, por el trabajo que ya hubiese prestado, la remuneración consiguiente a un contrato válido.
"
24,¿Qué obligaciones genera al empresario un trabajo en común?," El empresario tiene la obligación de pagar la misma remuneración a los trabajadores por el trabajo de igual valor, sin discriminación por razón de sexo (Artículo 28). Si el empresario diera un trabajo en común a un grupo de sus trabajadores, mantiene sus derechos y deberes individualmente respecto de cada uno (Artículo 10.1).","conservará respecto de cada uno, individualmente, sus derechos y deberes."
25,¿Qué efectos despliega un contrato con un grupo de trabajadores?," Un contrato con un grupo de trabajadores despliega efectos como la formalización necesaria del contrato y las reglas para los contratos a tiempo parcial. Este tipo de contrato puede ser indefinido o por duración determinada, y se deben formalizar en escritura. También existe el concepto de ""trabajo en común"" y ""contrato de grupo"", donde el empresario da un trabajo en común a un grupo de trabajadores, y cada uno conserva sus derechos y deberes individualmente. En caso de nulidad del contrato, el trabajador tiene derecho a la remuneración correspondiente al trabajo ya prestado o la retribución correspondiente al trabajo igual o de igual valor en caso de discriminación salarial por razón de sexo. Además, las empresas pueden solicitar información relativa a si las personas que pretenden contratar han estado previamente contratadas bajo la modalidad de contrato formativo para no exceder la duración máxima de este contrato.","no tendrá frente a cada uno de sus miembros los derechos y deberes que como tal le competen. El jefe del grupo ostentará la representación de los que lo integren, respondiendo de las obligaciones inherentes a dicha representación."
26,¿Con quién se puede concertar un contrato en prácticas?," El contrato en prácticas puede concertarse con una persona que sea trabajador a tiempo completo comparable de la misma empresa, o si no hay ninguno, se podrá hacerlo siguiendo las reglas establecidas en el artículo 4 del texto proporcionado. Este contrato puede ser por tiempo indefinido o por duración determinada y deberá formalizarse por escrito, especificando el número de horas ordinarias de trabajo.","con quienes estuvieren en posesión de título universitario o de formación profesional de grado medio o superior o títulos oficialmente reconocidos como equivalentes,"
27,¿Cuáles son las especificidades de un contrato en prácticas? ¿Cuáles son las reglas del contrato en prácticas?," El contrato de prácticas no tiene reglas específicas en este contexto dado que se trata de un contrato celebrado antes de la entrada en vigor de la ley. Sin embargo, las disposiciones transitorias mencionan que los contratos para la formación y el aprendizaje están regulados por el artículo 11.2 de la ley. Además, hay normas específicas aplicables a cada modalidad contractual que estaba vigente en el momento en que se firmó el contrato, exceptuando lo que se hubiera establecido legalmente de otra manera. Para las personas fijas-discontinuas, existen algunos derechos y deberes, como la no discriminación en las relaciones laborales, acceso a puestos de trabajo vacantes de carácter fijo ordinario, consideración de colectivo prioritario para el acceso a iniciativas de formación, etc. También se establece que los periodos de inactividad solo podrán producirse como plazos de espera de recolocación entre subcontrataciones en ciertos casos.","a) El puesto de trabajo deberá permitir la obtención de la práctica profesional adecuada al nivel de estudios o de formación cursados. 
b) La duración del contrato no podrá ser inferior a seis meses ni exceder de dos años, dentro de cuyos límites los convenios colectivos de ámbito sectorial estatal o, en su defecto, los convenios colectivos sectoriales de ámbito inferior podrán determinar la duración del contrato, atendiendo a las características del sector y de las prácticas a realizar.
c) Ningún trabajador podrá estar contratado en prácticas en la misma o distinta empresa por tiempo superior a dos años en virtud de la misma titulación o certificado de profesionalidad.
d) Salvo lo dispuesto en convenio colectivo, el periodo de prueba no podrá ser superior a un mes para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado medio o de certificado de profesionalidad de nivel 1 o 2, ni a dos meses para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado superior o de certificado de profesionalidad de nivel 3.

e) La retribución del trabajador será la fijada en convenio colectivo para los trabajadores en prácticas, sin que, en su defecto, pueda ser inferior al sesenta o al setenta y cinco por ciento durante el primero o el segundo año de vigencia del contrato, respectivamente, del salario fijado en convenio para un trabajador que desempeñe el mismo o equivalente puesto de trabajo.

f) Si al término del contrato el trabajador continuase en la empresa no podrá concertarse un nuevo periodo de prueba, computándose la duración de las prácticas a efecto de antigüedad en la empresa.
"
28,¿Qué es un contrato para la formación y el aprendizaje?," El contrato para la formación y el aprendizaje es un contrato por el cual una persona se une a una empresa en intercambio de su trabajo remunerado con el fin de recibir educación o capacitación, que puede ser teórica o práctica. Este contrato se define en términos de acuerdos y convenios de cooperación entre los centros de formación profesional, entidades formativas acreditadas, universidades y la empresa, donde se establecen planes formativos individuales que especifiquen el contenido de la formación, calendario y actividades. Además, las reglas del contrato deben estar documentadas en forma escrita y deberán observarse las disposiciones legales aplicables.", tendrá por objeto la cualificación profesional de los trabajadores en un régimen de alternancia de actividad laboral retribuida en una empresa con actividad formativa recibida en el marco del sistema de formación profesional para el empleo o del sistema educativo. 
29,¿Cuáles son las reglas por las que se rige el contrato para la formación y el aprendizaje?,"1. Los planes formativos individuales se elaboran con la participación de la empresa, especificando el contenido, calendario, y las actividades, así como los requisitos de tutoría para cumplir con sus objetivos.
2. La formación teórica en centros de formación profesional, universitarios o entidades formativas acreditadas es parte sustancial del contrato junto con la correspondiente formación práctica en la empresa.
3. El sistema de impartición y las características de la formación se regulan mediante el contrato, incluyendo aspectos relacionados con la financiación de la actividad formativa.
4. La duración del contrato es establecida en el correspondiente plan o programa.
5. Al finalizar el contrato, la persona trabajadora tiene derecho a la certificación del contenido de la práctica realizada.
6. Las personas contratadas para formación no pueden realizar horas extraordinarias, excepto en determinados casos.
7. La retribución por trabajo efectivo se fija en el convenio colectivo aplicable o en su defecto en el grupo profesional y nivel retributivo correspondiente a las funciones desempeñadas. No puede ser inferior al salario mínimo establecido para contratos de formación ni al salario mínimo interprofesional en proporción al tiempo de trabajo efectivo.
8. Se regula el alcance de la formación correspondiente al contrato de formación y se especifica cómo aplicarán normas específicas a cada modalidad contractual establecida antes del ingreso en vigor de la ley, excepto que algo se haya establecido legalmente diferente.
9. Las referencias al contrato para la formación deberán entenderse como contrato para la formación y el aprendizaje a partir de agosto de 2011, en la medida en que no opongan o contradigan lo establecido en la ley.","a) Se podrá celebrar con trabajadores mayores de dieciséis y menores de veinticinco años que carezcan de la cualificación profesional reconocida por el sistema de formación profesional para el empleo o del sistema educativo requerida para concertar un contrato en prácticas. 
El límite máximo de edad no será de aplicación cuando el contrato se concierte con personas con discapacidad ni con los colectivos en situación de exclusión social 
b) La duración mínima del contrato será de un año y la máxima de tres. No obstante, mediante convenio colectivo podrán establecerse distintas duraciones del contrato,
En caso de que el contrato se hubiera concertado por una duración inferior a la máxima legal o convencionalmente establecida, podrá prorrogarse mediante acuerdo de las partes, hasta por dos veces, sin que la duración de cada prórroga pueda ser inferior a seis meses y sin que la duración total del contrato pueda exceder de dicha duración máxima.

"
30,¿Qué se entiende por contrato a tiempo parcial?," Un contrato a tiempo parcial es un contrato laboral por el cual se establece la prestación de servicios durante un número de horas al día, a la semana, al mes o al año inferior a la jornada de trabajo de un trabajador a tiempo completo comparable. Puede estar celebrado por tiempo indefinido o por duración determinada y debe constar por escrito en los casos en que así lo exija una disposición legal, tal como se establece en el artículo 12 del texto proporcionado."," cuando se haya acordado la prestación de servicios durante un número de horas al día, a la semana, al mes o al año, inferior a la jornada de trabajo de un trabajador a tiempo completo comparable.
se entenderá por «trabajador a tiempo completo comparable» a un trabajador a tiempo completo de la misma empresa y centro de trabajo, con el mismo tipo de contrato de trabajo y que realice un trabajo idéntico o similar. "
31,¿Durante cuánto tiempo puede concertarse un contrato a tiempo parcial?," El contrato a tiempo parcial puede concertarse por tiempo indefinido o por duración determinada, según se permita legalmente.","podrá concertarse por tiempo indefinido o por duración determinada en los supuestos en los que legalmente se permita 
excepto en el contrato para la formación y el aprendizaje."
32,¿Cuándo se entiende que el contrato a tiempo parcial se celebra por tiempo indefinido?," El contrato a tiempo parcial se entiende como celebrado por tiempo indefinido cuando no haya ningún trabajador comparable a tiempo completo en la misma empresa y centro de trabajo, o si no hay ningún convenio colectivo de aplicación que determine la jornada máxima legal. También se entiende como celebrado por tiempo indefinido cuando el contrato no tiene una duración determinada por ley. El contrato debe estar formalizado en escrito y deberán constar todos los contratos formativos, contratos a tiempo parcial, fijos-discontinuos y de relevo y los contratos para la realización de una obra o servicio determinado.",cuando se concierte para realizar trabajos fijos y periódicos dentro del volumen normal de actividad de la empresa.
