,question,answer,ground_truth
10,¿Qué valor tienen los usos y costumbres?,"Los usos y costumbres son valores que se aplican en caso de conflicto entre normas laborales, con la finalidad de proteger los trabajadores. Estos usos y costumbres solo se aplicarán en defecto de disposiciones legales, convencionales o contractuales. Los trabajadores no pueden disponer válidamente de derechos reconocidos por disposiciones legales de derecho necesario, ni de los derechos reconocidos como indisponibles por convenio colectivo.","usos y costumbres solo se aplicarán en defecto de disposiciones legales, convencionales o contractuales, a no ser que cuenten con una recepción o remisión expresa."
11,¿Son renunciables los derechos laborales reconocidos? ¿Se puede disponer de los derechos del trabajador? ¿Se puede compensar económicamente los derechos de los trabajadores? ¿Podrán renunciar de alguno de sus derechos los trabajadores?,"Los derechos laborales reconocidos no son renunciables. No se puede compensar económicamente los derechos del trabajador. Los trabajadores no pueden disponer válidamente de los derechos que tienen reconocidos por disposiciones legales de derecho necesario, incluyendo los convenios colectivos."," trabajadores no podrán disponer válidamente 
derechos que tengan reconocidos por disposiciones legales de derecho necesario. Tampoco podrán disponer válidamente de los derechos reconocidos como indisponibles por convenio colectivo."
12,¿Cuáles son los derechos laborales básicos? ¿Cuáles son los derechos básicos del trabajador?,"Los derechos laborales básicos de un trabajo incluyen la libertad de contratación y la libertad de asociación. También incluyen la necesidad de respetar los horarios de trabajo, la paga mínima, el seguro de salud y la protección contra el abuso o discriminación en el lugar de trabajo.","a) Trabajo y libre elección de profesión u oficio.
b) Libre sindicación.
c) Negociación colectiva.
d) Adopción de medidas de conflicto colectivo.
e) Huelga.
f) Reunión.
g) Información, consulta y participación en la empresa.
"
13,¿Cuáles son los derechos laborales del trabajador en relación con el trabajo? ¿Qué derechos laborales son reclamables por el trabajador?,"Los derechos laborales del trabajador en relación con el trabajo incluyen la ordenación del tiempo de trabajo, la capacidad de realizar su trabajo total o parcialmente a distancia o dejar de hacerlo, y la capacidad de ausentarse del trabajo por causa de fuerza. Además, los trabajadores tienen derecho al salario, que se considera la totalidad de las percepciones económicas de los trabajadores por la prestación profesional de los servicios laborales. El salario no puede superar el treinta por ciento de las percepciones salariales del trabajador y no incluye cantidades percibidas en concepto de indemnizaciones o suplidos por gastos laborales, prestaciones e indemnizaciones de la Seguridad Social.","
a) A la ocupación efectiva.
b) A la promoción y formación profesional en el trabajo, i
c) A no ser discriminados directa o indirectamente para el empleo, 
d) A su integridad física y a una adecuada política de prevención de riesgos laborales.
e) Al respeto de su intimidad y a la consideración debida a su dignidad, 
f) A la percepción puntual de la remuneración pactada o legalmente establecida.
g) Al ejercicio individual de las acciones derivadas de su contrato de trabajo.
h) A cuantos otros se deriven específicamente del contrato de trabajo.
"
14, ¿Cuáles son los deberes laborales de los trabajadores? ¿Cuáles son las obligaciones de los trabajadores? ¿Qué es exigible por parte del trabajador? ,"Los trabajadores tienen como deberes básicos cumplir con las obligaciones concretas de su puesto de trabajo, observar las medidas de prevención de riesgos laborales, cumplir las órdenes e instrucciones del empresario y contribuir a la mejora de la productividad. No se deriven otros deberes laborales específicos del contrato de trabajo.","a) Cumplir con las obligaciones concretas de su puesto de trabajo, de conformidad con las reglas de la buena fe y diligencia.
b) Observar las medidas de prevención de riesgos laborales que se adopten.
c) Cumplir las órdenes e instrucciones del empresario en el ejercicio regular de sus facultades directivas.
d) No concurrir con la actividad de la empresa, en los términos fijados en esta ley.
e) Contribuir a la mejora de la productividad.
f) Cuantos se deriven, en su caso, de los respectivos contratos de trabajo.
"
15,¿Cuál es la edad mínima para trabajar?,La edad mínima para trabajar es de 16 años. Esto se establece en aras de favorecer la prolongación de la vida laboral y para permitir que las personas trabajen y recién tengan acceso a sus pensiones.,Se prohíbe la admisión al trabajo a los menores de dieciséis años.
16,¿Qué restricciones tienen los mayores de 16 años y menores de 18 años?,"1. Mayores de 16 años no están restringidos en este artículo, solo menores de 18 años.
2. Menores de 18 años no pueden trabajar nocturnos ni actividades que tengan limitaciones de contratación según la Ley 31/1995 y normas reglamentarias aplicables.
3. No se permite realizar horas extraordinarias a menores de 18 años.
4. El intervención de menores de 16 años en espectáculos públicos solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana.
5. Menores de 18 años no pueden trabajar en caso de incapacidad temporal de los trabajadores, nacimiento, adopción, guarda con fines de adopción o acogimiento, embarazo, lactancia natural, cargo público representativo, privación de libertad, suspensión de empleo y sueldo, fuerza mayor temporal, causas económicas, técnicas, organizativas o de producción, excedencia forzosa, ejercicio del derecho de huelga, o cierre legal de la empresa.
6. Menores de 18 años no pueden trabajar en caso de privación de libertad sin sentencia condenatoria, suspensión de empleo y sueldo por razones disciplinarias, fuerza mayor temporal, causas económicas, técnicas, organizativas o de producción, excedencia forzosa, ejercicio del derecho de huelga, o cierre legal de la empresa.","2. Los trabajadores menores de dieciocho años no podrán realizar trabajos nocturnos ni aquellas actividades o puestos de trabajo respecto a los que se establezcan limitaciones a su contratación 
3. Se prohíbe realizar horas extraordinarias a los menores de dieciocho años.
"
17,¿Pueden los menores de 16 años intervenir en espectáculos públicos?,"La intervención de los menores de dieciséis años en espectáculos públicos solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana. El permiso deberá constar por escrito y para actos determinados.","solo se autorizará en casos excepcionales por la autoridad laboral, siempre que no suponga peligro para su salud ni para su formación profesional y humana.
deberá constar por escrito "
18,¿Quién tiene capacidad para contratar la prestación de su trabajo?,"Quiendo contratar la prestación de su trabajo pueden ser las siguientes personas:

a) Personas con plena capacidad para trabajar, según lo establecido en el Código Civil.
b) Menores de dieciocho y mayores de dieciséis años que viven independientemente, con el consentimiento de sus padres o tutores, o con autorización de la persona o institución que los tiene a su cargo.
c) Extranjeros, según lo dispuesto en la legislación específica sobre el tema.

El contrato de trabajo se puede celebrar por escrito o de palabra. Se presumirá existente entre quien presta un servicio por cuenta y quien lo recibe a cambio de una retribución.","a) Quienes tengan plena capacidad de obrar 
b) Los menores de dieciocho y mayores de dieciséis años, que vivan de forma independiente, con consentimiento de sus padres o tutores, o con autorización de la persona o institución que les tenga a su cargo.
c) Los extranjeros, de acuerdo con lo dispuesto en la legislación específica sobre la materia.
"
19,¿Puede ser verbal un contrato de trabajo?,"No, un contrato de trabajo no puede ser verbal. Es necesario tener un acuerdo escrito y formal entre las partes involucradas. Sin embargo, es posible que algunos aspectos del contrato, como el objetivo o la duración, se puedan agregar a una conversación informal.", El contrato de trabajo se podrá celebrar por escrito o de palabra.  
20,¿Qué contratos tienen que estar por escrito obligatoriamente?,"Según el contexto proporcionado, las contratas que deben estar por escrito obligatoriamente son:

1. Los contratos de trabajo que tengan una duración temporal o parcial.
2. Los contratos de trabajo que incluyan prácticas y formación para aprendizaje.
3. Los contratos de trabajo a tiempo parcial, fijos-discontinuos y de relevo.
4. Los contratos de trabajo para la realización de una obra o servicio determinado.
5. Los contratos por tiempo determinado con una duración superior a cuatro semanas.
6. Los contratos de trabajo de pescadores, trabajadores que trabajan a distancia y trabajadores contratados en España al servicio de empresas españolas en el extranjero.

Además, si no se escribes los contratos de trabajo, presumirán ser celebrados por tiempo indefinido y a jornada completa, salvo prueba en contrario que acredite su naturaleza temporal o el carácter a tiempo parcial de los servicios.","cuando así lo exija una disposición legal y, en todo caso, los de prácticas y para la formación y el aprendizaje, los contratos a tiempo parcial, fijos-discontinuos y de relevo, los contratos para la realización de una obra o servicio determinado, los de los trabajadores que trabajen a distancia y los contratados en España al servicio de empresas españolas en el extranjero. 
los contratos por tiempo determinado cuya duración sea superior a cuatro semanas. De no observarse tal exigencia, el contrato se presumirá celebrado por tiempo indefinido y a jornada completa, salvo prueba en contrario "
21,¿Debe comunicar el empresario la contratación de un trabajador?,"En la situación descrita, no está especificado si el empresario debe comunicar la contratación de un trabajador. Sin embargo, en el contexto proporcionado, se menciona que si un grupo de trabajadores celebra un contrato juntos, el jefe del grupo será representado por los miembros del grupo y responderá por las obligaciones inherentes a dicha representación. No hay información relevante sobre una posible comunicación relacionada con la contratación de un solo trabajador.","El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
22,¿Es obligatorio entregar una copia básica de los contratos a los trabajadores?,"Sí, es obligatorio entregar una copia básica de los contratos a los trabajadores, excepto para los contratos de relación laboral especial de alta dirección. Esta copia debe contener todos los datos del contrato, a excepción del número del contrato. También se debe notificar a la representación legal de las personas trabajadoras sobre los contratos realizados según las modalidades de contratación por tiempo determinado.","El empresario entregará a la representación legal de los trabajadores una copia básica de todos los contratos que deban celebrarse por escrito, a excepción de los contratos de relación laboral especial de alta dirección"
23,¿Cuáles son los efectos de la nulidad de un contrato de trabajo?,"6. The employment decision can be challenged through the actions prescribed for this dismissal. The intervention of the labor representatives will suspend the individual proceedings until their resolution. The labor authority can challenge the agreements reached during the consultation period if they believe they were obtained through fraud, deceit, coercion, or abuse of the right to declare them null, as well as when the entity managing unemployment benefits has informed that the decision of termination employment could be for the illegal obtainment of unemployment benefits by the affected workers.

7. The existence of force majeure, as a cause for the termination of employment contracts, must be confirmed by the labor authority, regardless of which number it is.","Si resultase nula solo una parte del contrato de trabajo, este permanecerá válido en lo restante, y se entenderá completado con los preceptos jurídicos adecuados conforme a lo dispuesto en el artículo 3.1.
En caso de que el contrato resultase nulo, el trabajador podrá exigir, por el trabajo que ya hubiese prestado, la remuneración consiguiente a un contrato válido.
"
24,¿Qué obligaciones genera al empresario un trabajo en común?,"El artículo 28 de la ley establece que el empresario debe pagar por un trabajo de igual valor la misma retribución, sin discriminación por razón de sexo. Esto incluye salarial y extrasalarial, y el valor del trabajo se determina por la naturaleza de las funciones, condiciones educativas y profesionales, factores de desempeño y condiciones laborales. El empresario también debe llevar un registro de los valores medios de los salarios, complementos salariales y percepciones extrasalariales de su plantilla, desagregados.","conservará respecto de cada uno, individualmente, sus derechos y deberes."
25,¿Qué efectos despliega un contrato con un grupo de trabajadores?,"Un contrato con un grupo de trabajadores permite a un empresario gestionar a todos los miembros del grupo como una sola unidad, con un solo representante. Esto puede simplificar la gestión y la comunicación en el trabajo. Sin embargo, el representante solo tiene representación para el grupo en su totalidad, no para cada miembro individualmente.

En cuanto al contrato de formación en alternancia, se entiende como un contrato que permite a un trabajador alternar entre su trabajo regular y la formación, siguiendo un horario establecido. Si no hay un trabajador comparable a tiempo completo en la empresa, se considera la jornada a tiempo completo prevista en el convenio colectivo o la jornada máxima legal.

El contrato a tiempo parcial puede ser concertado por tiempo indefinido o por una duración determinada, dependiendo de las circunstancias y las leyes aplicables. El contrato debe estar formalizado en escrito y debe especificar el número de horas ordinarias del trabajador.","no tendrá frente a cada uno de sus miembros los derechos y deberes que como tal le competen. El jefe del grupo ostentará la representación de los que lo integren, respondiendo de las obligaciones inherentes a dicha representación."
26,¿Con quién se puede concertar un contrato en prácticas?,"You can conclude a training contract with the same person if they continue working at the company after the contract ends. However, if they leave the company before the contract ends, they cannot enter into a new trial period. The duration of the formational contract will be calculated as part of the employee's seniority in the company. The requirements for entering into a formational contract are to be established by the relevant administrative bodies, including the number of contracts per department size, the trainer or mentor, and stability requirements for the workforce. A substitution contract can be concluded to cover a reduced working day for another employee, as long as the reduction is due to legally established or collective bargaining causes and the substitute's name is specified in the contract. The substitution contract can also be concluded temporarily to cover a job position during the selection or promotion process, with a maximum duration of three months or the agreed-upon period in the collective agreement. If an employee violates these conditions, they will become a fixed-term employee.","con quienes estuvieren en posesión de título universitario o de formación profesional de grado medio o superior o títulos oficialmente reconocidos como equivalentes,"
27,¿Cuáles son las especificidades de un contrato en prácticas? ¿Cuáles son las reglas del contrato en prácticas?,"The specifics of a training contract in practice include the following rules:

g) If the person continues with the company after the termination of the contract, they will not be able to agree on a new period of trial. The duration of the training contract will be calculated for the purpose of seniority in the company.

h) Training contracts celebrated in violation of the law or those where the company fails to fulfill its obligations regarding training will be considered as indefinite ordinary contracts.

i) Regulatory requirements for the celebration of training contracts will be established, after consulting the competent administrations responsible for the training object, such as the number of contracts per size of the center, the trainers or tutors involved, or the requirements related to the stability of the workforce.","a) El puesto de trabajo deberá permitir la obtención de la práctica profesional adecuada al nivel de estudios o de formación cursados. 
b) La duración del contrato no podrá ser inferior a seis meses ni exceder de dos años, dentro de cuyos límites los convenios colectivos de ámbito sectorial estatal o, en su defecto, los convenios colectivos sectoriales de ámbito inferior podrán determinar la duración del contrato, atendiendo a las características del sector y de las prácticas a realizar.
c) Ningún trabajador podrá estar contratado en prácticas en la misma o distinta empresa por tiempo superior a dos años en virtud de la misma titulación o certificado de profesionalidad.
d) Salvo lo dispuesto en convenio colectivo, el periodo de prueba no podrá ser superior a un mes para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado medio o de certificado de profesionalidad de nivel 1 o 2, ni a dos meses para los contratos en prácticas celebrados con trabajadores que estén en posesión de título de grado superior o de certificado de profesionalidad de nivel 3.

e) La retribución del trabajador será la fijada en convenio colectivo para los trabajadores en prácticas, sin que, en su defecto, pueda ser inferior al sesenta o al setenta y cinco por ciento durante el primero o el segundo año de vigencia del contrato, respectivamente, del salario fijado en convenio para un trabajador que desempeñe el mismo o equivalente puesto de trabajo.

f) Si al término del contrato el trabajador continuase en la empresa no podrá concertarse un nuevo periodo de prueba, computándose la duración de las prácticas a efecto de antigüedad en la empresa.
"
28,¿Qué es un contrato para la formación y el aprendizaje?,"Un contrato para la formación y el aprendizaje es un acuerdo legal entre dos partes en el que se establecen las condiciones y términos para una actividad específica, como la capacitación o la formación de un empleado. Estos contratos pueden ser a tiempo parcial, fijos-discontinuos, de relevo o para la realización de una obra o servicio determinado. También pueden ser contratos por tiempo determinado con una duración superior a cuatro semanas. Estos contratos deben estar registrados oficialmente y deben respetar las disposiciones legales aplicables en España.", tendrá por objeto la cualificación profesional de los trabajadores en un régimen de alternancia de actividad laboral retribuida en una empresa con actividad formativa recibida en el marco del sistema de formación profesional para el empleo o del sistema educativo. 
29,¿Cuáles son las reglas por las que se rige el contrato para la formación y el aprendizaje?,"The rules governing the contract for training and learning are outlined in the first disposition transitoria, which states that contracts entered into before the implementation of this law will continue to be governed by the specific laws applicable to each type of contractual clause that was in effect at the time the contract was concluded, unless another legal arrangement has been established. The second disposition transitoria addresses contracts for training and learning, with a derogation that references realizing certain clauses in legal, regulatory, or collective bargaining agreements related to the contract for training must be understood as of August 31, 2011, in relation to the contract for training and learning as referred to in article 11.2, as long as they do not oppose or contradict the established provision. The third disposition transitoria deals with part-time contracts for partial retirement and replacement, and the age of retirement.","a) Se podrá celebrar con trabajadores mayores de dieciséis y menores de veinticinco años que carezcan de la cualificación profesional reconocida por el sistema de formación profesional para el empleo o del sistema educativo requerida para concertar un contrato en prácticas. 
El límite máximo de edad no será de aplicación cuando el contrato se concierte con personas con discapacidad ni con los colectivos en situación de exclusión social 
b) La duración mínima del contrato será de un año y la máxima de tres. No obstante, mediante convenio colectivo podrán establecerse distintas duraciones del contrato,
En caso de que el contrato se hubiera concertado por una duración inferior a la máxima legal o convencionalmente establecida, podrá prorrogarse mediante acuerdo de las partes, hasta por dos veces, sin que la duración de cada prórroga pueda ser inferior a seis meses y sin que la duración total del contrato pueda exceder de dicha duración máxima.

"
30,¿Qué se entiende por contrato a tiempo parcial?,"Un contrato a tiempo parcial es un acuerdo entre un empleador y un trabajador para que el último se trabaje durante una parte reducta de las horas horarias convencionales. Esto permite a ambas partes adaptarse a las condiciones cambiantes del negocio o personal de las empresas. El contrato a tiempo parcial se regirá por las reglas mencionadas en el contexto, que incluyen la formalización del contrato y la especificación del número de horas ordinarias de trabajo."," cuando se haya acordado la prestación de servicios durante un número de horas al día, a la semana, al mes o al año, inferior a la jornada de trabajo de un trabajador a tiempo completo comparable.
se entenderá por «trabajador a tiempo completo comparable» a un trabajador a tiempo completo de la misma empresa y centro de trabajo, con el mismo tipo de contrato de trabajo y que realice un trabajo idéntico o similar. "
31,¿Durante cuánto tiempo puede concertarse un contrato a tiempo parcial?,"El contrato a tiempo parcial puede concertarse por tiempo indefinido o por duración determinada, según las condiciones legales que permitan su utilización. El contrato debe ser formalizado por escrito y incluir el número de horas ordinarias del trabajador.","podrá concertarse por tiempo indefinido o por duración determinada en los supuestos en los que legalmente se permita 
excepto en el contrato para la formación y el aprendizaje."
32,¿Cuándo se entiende que el contrato a tiempo parcial se celebra por tiempo indefinido?,"El contrato a tiempo parcial se celebra por tiempo indefinido cuando se ha acordado la prestación de servicios durante un número de horas al día, a la semana, al mes o al año, inferior a la jornada de trabajo de un trabajador a tiempo completo comparable. Esta información debe ser trasladada a la representación legal de las personas trabajadoras y tendrá valor liberatorio a efectos de no exceder la duración máxima de este contrato.",cuando se concierte para realizar trabajos fijos y periódicos dentro del volumen normal de actividad de la empresa.
33,¿Cuáles son las especificidades de un contrato a tiempo parcial? ¿Cuáles son las reglas del contrato a tiempo parcial?,"Un contrato a tiempo parcial es un acuerdo entre empleador y empleado que establece la prestación de servicios durante un número reducido de horas al día, semana, mes o año en comparación con la jornada de trabajo de un trabajador a tiempo completo. El contrato debe ser escrito y las empresas pueden solicitar información sobre si las personas a las que pretenden contratar han estado previamente contratadas bajo dicha modalidad y la duración de estas contrataciones. La información deberá ser trasladada a la representación legal de las personas trabajadoras. El contrato de trabajo se entenderá celebrado a tiempo parcial cuando se haya acordado la prestación de servicios durante un número de horas al día, a la semana, al mes o al año, inferior a la jornada de trabajo de un trabajador a tiempo completo comparable."," se deberá formalizar necesariamente por escrito.deberá figurar el número de horas ordinarias de trabajo al día, a la semana, al mes o al año contratadas, así como el modo de su distribución según lo previsto en convenio colectivo.
De no observarse estas exigencias, el contrato se presumirá celebrado a jornada completa, salvo prueba en contrario 
b) Cuando el contrato a tiempo parcial conlleve la ejecución de una jornada diaria inferior a la de los trabajadores a tiempo completo y esta se realice de forma partida, solo será posible efectuar una única interrupción en dicha jornada diaria, 
c) Los trabajadores a tiempo parcial no podrán realizar horas extraordinarias, salvo en los supuestos a los que se refiere el artículo 35.3.
la suma de las horas ordinarias y complementarias, incluidas las previamente pactadas y las voluntarias, no podrá exceder del límite legal del trabajo a tiempo parcial 
se registrará día a día y se totalizará mensualmente, entregando copia al trabajador, junto con el recibo de salarios, del resumen de todas las horas realizadas en cada mes, 
El empresario deberá conservar los resúmenes mensuales de los registros de jornada durante un periodo mínimo de cuatro años.

En caso de incumplimiento de las referidas obligaciones de registro, el contrato se presumirá celebrado a jornada completa, salvo prueba en contrario 
d) Los trabajadores a tiempo parcial tendrán los mismos derechos que los trabajadores a tiempo completo. 
e) La conversión de un trabajo a tiempo completo en un trabajo parcial y viceversa tendrá siempre carácter voluntario para el trabajador y no se podrá imponer de forma unilateral o como consecuencia de una modificación sustancial de condiciones de trabajo
El trabajador no podrá ser despedido ni sufrir ningún otro tipo de sanción o efecto perjudicial por el hecho de rechazar esta conversión, "
34,¿Qué se entiende por horas complementarias?,Las horas complementarias se regiran por lo dispuesto en el apartado 5 del contrato. La empresa conservará los registros de las horas ordinarias y complementarias durante cuatro años. Las horas extraordinarias son aquellas horas de trabajo que se realicen sobre la duración máxima de la jornada ordinaria de trabajo y tienen que ser abonadas en la cuantía de la hora ordinaria o compensadas por tiempos equivalentes de descanso retribuido. El número de horas extraordinarias no puede ser superior a ochenta al año.,Se consideran horas complementarias las realizadas como adición a las horas ordinarias pactadas en el contrato a tiempo parcial.
